GEOID,TotalCivilianEmployedPopulation,ManagementBusinessScienceAndArts ,Service,SalesAndOffice,Natural resourcesConstructionAndMaintenance,ProductionTransportationAndMaterialMoving
0500000US01015,42768,12493,6570,10803,4427,8475
0500000US01043,30476,8638,4869,8235,3191,5543
0500000US01049,27947,6537,4803,5696,3683,7228
0500000US01051,34858,11634,4648,9491,4639,4446
0500000US01055,38584,9832,6564,10243,4348,7597
0500000US01069,45470,12851,8998,12518,5172,5931
0500000US01073,289454,105912,46495,81218,23735,32094
0500000US01077,39581,12209,7739,10629,3785,5219
0500000US01081,63718,23412,11671,13977,5792,8866
0500000US01083,34378,13202,4803,7600,2613,6160
0500000US01089,156411,70694,21414,36330,11297,16676
0500000US01095,39438,9708,6263,8530,5906,9031
0500000US01097,170552,49629,32236,46652,15014,27021
0500000US01101,99081,34412,20005,25713,6033,12918
0500000US01103,53198,14598,9522,12993,5297,10788
0500000US01115,35991,10227,5581,9617,3954,6612
0500000US01117,97212,41130,13028,28548,8293,6213
0500000US01121,28717,7063,5235,7268,3303,5848
0500000US01125,85616,28123,13866,19010,10197,14420
0500000US01127,21721,5625,3717,4688,3564,4127
0500000US02020,144265,55766,26960,36930,10778,13831
0500000US02090,45393,16416,7299,9509,7458,4711
0500000US02170,39263,12576,7353,9539,6040,3755
0500000US04001,17667,6278,4204,3639,1993,1553
0500000US04003,48470,18854,10061,10331,5117,4107
0500000US04005,59481,19926,14848,14658,4522,5527
0500000US04013,1673777,616534,297067,464565,132301,163310
0500000US04015,72433,18257,16619,21402,8769,7386
0500000US04017,33460,10046,7989,8422,4186,2817
0500000US04019,412292,154078,86058,106724,33577,31855
0500000US04021,132869,39068,27690,33537,18758,13816
0500000US04025,79070,24864,19419,20849,8085,5853
0500000US04027,68598,19723,16181,15825,10655,6214
0500000US05007,101933,37423,16299,24385,8695,15131
0500000US05031,42183,14188,7490,9017,5348,6140
0500000US05045,53068,16823,9900,13350,5801,7194
0500000US05051,37505,11224,6848,8917,4826,5690
0500000US05069,29396,7552,5440,8088,3058,5258
0500000US05085,31106,9681,4006,8803,5387,3229
0500000US05119,177729,70106,32932,46132,9864,18695
0500000US05125,49447,16242,7145,13789,6856,5415
0500000US05131,55223,16334,10274,13809,3584,11222
0500000US05143,96558,31180,17636,24713,8626,14403
0500000US05145,32572,7675,6215,9047,3931,5704
0500000US06001,699389,314401,113659,155659,48177,67493
0500000US06007,88041,29974,18834,22136,7181,9916
0500000US06013,480363,201414,82419,119485,36897,40148
0500000US06017,78614,31833,16618,17551,7052,5560
0500000US06019,363891,102922,70002,91953,57042,41972
0500000US06023,61379,18812,13017,16855,7798,4897
0500000US06025,56573,12770,12943,14995,7552,8313
0500000US06029,310764,85198,56531,71497,60701,36837
0500000US06031,52477,12313,12887,9922,11520,5835
0500000US06033,20375,5602,4684,5159,3005,1925
0500000US06037,4391268,1546218,821337,1119204,342391,562118
0500000US06039,54262,14305,8066,12340,13695,5856
0500000US06041,119487,62443,17702,27200,7372,4770
0500000US06045,35851,11173,8044,7251,5906,3477
0500000US06047,94048,18317,15928,25218,18983,15602
0500000US06053,175878,45007,37756,43635,30694,18786
0500000US06055,62966,22749,11844,15116,6515,6742
0500000US06057,42705,16181,7888,11171,5228,2237
0500000US06059,1414260,555429,230148,386672,97976,144035
0500000US06061,151654,61472,21770,43147,13111,12154
0500000US06065,854828,242617,173307,230845,99976,108083
0500000US06067,595578,221955,117186,163574,45304,47559
0500000US06071,791365,220509,148428,212806,88381,121241
0500000US06073,1348077,535856,248772,344204,111091,108154
0500000US06075,446665,219415,78978,103089,17627,27556
0500000US06077,264858,76474,47881,67726,33166,39611
0500000US06079,116949,43354,22147,29762,13351,8335
0500000US06081,362295,156618,69298,83399,25896,27084
0500000US06083,187202,63725,40055,40982,25882,16558
0500000US06085,834009,420630,118361,175131,55685,64202
0500000US06087,117481,49026,21099,22090,15703,9563
0500000US06089,64021,21219,14591,16601,6243,5367
0500000US06095,180913,61646,34340,45142,17075,22710
0500000US06097,227836,76215,46178,59874,24334,21235
0500000US06099,198972,53499,34406,48510,28826,33731
0500000US06101,35905,9687,6867,8463,7787,3101
0500000US06107,169217,37303,29857,39775,37498,24784
0500000US06111,387454,144236,67250,99383,42556,34029
0500000US06113,86907,39300,13268,18943,9030,6366
0500000US06115,24520,6400,4431,7140,3924,2625
0500000US08001,205967,57200,36057,56449,28510,27751
0500000US08005,290348,109932,48763,78619,26007,27027
0500000US08013,153738,82498,23963,31216,6747,9314
0500000US08031,301802,127534,54393,72676,22280,24919
0500000US08035,147755,80700,14261,39448,6286,7060
0500000US08041,275722,108657,50507,64693,22865,29000
0500000US08059,271398,117480,38820,71682,21520,21896
0500000US08069,151483,68632,24718,35351,11447,11335
0500000US08077,64449,21282,12883,16604,7063,6617
0500000US08101,64170,18664,13117,18163,6157,8069
0500000US08123,118678,37967,19894,30085,14692,16040
0500000US09001,432039,183047,74594,110922,32481,30995
0500000US09003,432297,177097,76506,108502,27061,43131
0500000US09005,97532,39642,17293,22093,8854,9650
0500000US09007,83458,36539,12078,20216,7203,7422
0500000US09009,420431,166487,77889,102826,27867,45362
0500000US09011,133119,49658,29678,29274,12169,12340
0500000US09013,79841,34102,12368,18506,7892,6973
0500000US09015,57729,18829,10947,13372,6155,8426
0500000US10001,68808,21308,13595,17951,7125,8829
0500000US10003,261666,109582,42448,65169,20909,23558
0500000US10005,80646,24069,15716,20412,10492,9957
0500000US11001,299127,177065,46535,51778,9196,14553
0500000US12001,112538,49638,23746,27178,5297,6679
0500000US12005,75029,23617,16284,20365,7264,7499
0500000US12009,227358,89418,41394,56518,18642,21386
0500000US12011,826452,282850,173393,238771,67828,63610
0500000US12015,53046,18713,9950,15765,4327,4291
0500000US12017,44564,11532,12692,10935,4986,4419
0500000US12019,81636,29575,13293,23616,7371,7781
0500000US12021,123674,36862,30781,35274,13980,6777
0500000US12023,25005,8405,3815,5851,3452,3482
0500000US12031,389770,128321,72221,118754,31459,39015
0500000US12033,114076,38464,24384,31316,10999,8913
0500000US12035,31840,11117,6490,9683,2662,1888
0500000US12053,56063,17285,11105,17558,5463,4652
0500000US12055,32036,7407,7000,8227,6292,3110
0500000US12057,557854,204716,98687,159240,45048,50163
0500000US12061,52019,15707,11682,14875,5410,4345
0500000US12069,117196,38709,26040,28993,10501,12953
0500000US12071,233140,65999,58224,69315,22151,17451
0500000US12073,127337,59961,24174,28170,8052,6980
0500000US12081,127401,39791,26874,37868,10824,12044
0500000US12083,113661,32417,27021,30518,13314,10391
0500000US12085,57783,22178,11869,14004,4711,5021
0500000US12086,1075625,328245,226962,305521,104106,110791
0500000US12087,37383,10172,8780,9391,5264,3776
0500000US12089,32590,11548,6981,6994,4142,2925
0500000US12091,81612,26929,17838,20750,6108,9987
0500000US12095,548580,191922,116282,154845,38359,47172
0500000US12097,117143,26954,29749,35038,13015,12387
0500000US12099,577572,204845,120470,161042,51837,39378
0500000US12101,184267,60879,34809,53804,19089,15686
0500000US12103,409011,150431,68561,119452,31379,39188
0500000US12105,237723,70628,44664,61884,25755,34792
0500000US12107,24582,6098,5271,5135,3389,4689
0500000US12109,88212,37825,12903,24048,7788,5648
0500000US12111,108310,29130,24163,31097,12050,11870
0500000US12113,63600,20981,12807,19389,5103,5320
0500000US12115,146867,50404,31178,40165,14559,10561
0500000US12117,199357,84529,29602,58558,13535,13133
0500000US12119,21079,5926,5110,5703,2084,2256
0500000US12127,193104,55696,42209,56293,21422,17484
0500000US13013,30391,9217,5631,9005,2909,3629
0500000US13015,40551,11502,6475,11018,4721,6835
0500000US13021,56710,21605,11112,13633,4678,5682
0500000US13031,27305,9215,5941,5878,2864,3407
0500000US13045,45665,14784,7022,11110,5228,7521
0500000US13051,117204,40065,24857,28256,9787,14239
0500000US13057,103598,42993,16595,29575,8221,6214
0500000US13059,47393,20059,8722,10378,2596,5638
0500000US13063,107789,27167,21471,28329,11120,19702
0500000US13067,340191,151107,47384,89866,26416,25418
0500000US13073,55470,21812,7763,14889,5527,5479
0500000US13077,56396,17223,9166,14729,6618,8660
0500000US13089,317645,131294,54113,77195,26416,28627
0500000US13095,32465,8910,7665,7033,3425,5432
0500000US13097,58755,18242,8983,17865,5660,8005
0500000US13113,49988,20359,7070,13557,3052,5950
0500000US13115,37769,12218,8408,7769,3945,5429
0500000US13117,81464,33410,13488,21631,7364,5571
0500000US13121,431345,204801,63062,108616,23519,31347
0500000US13127,34169,9718,9255,8883,2142,4171
0500000US13135,382362,141555,60437,102556,36691,41123
0500000US13139,75227,24009,12453,16995,7969,13801
0500000US13151,91762,30989,14916,26466,6688,12703
0500000US13153,60696,22844,10452,15006,7179,5215
0500000US13185,44721,12908,7970,14452,3139,6252
0500000US13215,71622,26675,15034,16958,4838,8117
0500000US13217,40929,12269,6612,9742,5080,7226
0500000US13223,66079,22497,11132,16857,7382,8211
0500000US13245,78341,23410,17394,19272,6546,11719
0500000US13247,37995,13327,5584,9286,3162,6636
0500000US13285,26060,7418,4312,6390,2372,5568
0500000US13295,28899,8757,5047,7432,1947,5716
0500000US13297,38496,11043,5112,11398,4420,6523
0500000US13313,43476,10370,5572,9398,4998,13138
0500000US15001,79982,24654,19155,19906,10780,5487
0500000US15003,452669,157827,92860,121937,42957,37088
0500000US15007,31613,8197,9734,6633,3751,3298
0500000US15009,73905,19887,21339,19657,7426,5596
0500000US16001,185843,77745,31339,47479,14086,15194
0500000US16005,35920,11305,6930,9002,4089,4594
0500000US16019,45647,16553,7806,10980,4077,6231
0500000US16027,73768,21437,12778,18518,9557,11478
0500000US16055,59952,19826,12575,15032,6728,5791
0500000US16083,35567,9671,5107,10705,5208,4876
0500000US17001,31219,8510,5109,8315,2236,7049
0500000US17019,96700,42128,16709,23173,5373,9317
0500000US17031,2367822,886842,426547,598112,152604,303717
0500000US17037,51862,17543,9794,12820,3364,8341
0500000US17043,465365,200073,64761,125427,27460,47644
0500000US17089,239955,83614,36641,64766,18170,36764
0500000US17091,48535,12954,9759,12930,4999,7893
0500000US17093,55817,22150,9175,13875,4406,6211
0500000US17097,332107,134774,53922,82599,19272,41540
0500000US17099,53495,14561,11962,11930,6007,9035
0500000US17111,152679,59741,21095,41132,11601,19110
0500000US17113,87438,36580,14386,24930,3768,7774
0500000US17115,46390,14476,10469,11452,3716,6277
0500000US17119,123020,41890,22031,31528,11715,15856
0500000US17143,84627,33070,13138,20534,6574,11311
0500000US17161,68332,21545,13646,16437,4680,12024
0500000US17163,121253,41128,23809,31004,9493,15819
0500000US17167,97607,36694,16926,29347,6862,7778
0500000US17179,60235,21332,9916,13578,5570,9839
0500000US17183,32082,9280,5985,7644,2980,6193
0500000US17197,311382,107442,47275,88439,25789,42437
0500000US17199,27954,8707,6552,7261,2940,2494
0500000US17201,127255,38340,23332,32669,10975,21939
0500000US18003,157948,54962,27432,40781,10899,23874
0500000US18005,36534,14593,5745,7600,2359,6237
0500000US18019,53298,15356,10702,14816,3898,8526
0500000US18035,50428,17510,11508,11865,3612,5933
0500000US18039,86514,21456,12260,21682,5472,25644
0500000US18043,35788,12622,5797,10445,2162,4762
0500000US18053,28684,6979,6994,6192,2603,5916
0500000US18057,140815,74719,17027,34712,5788,8569
0500000US18059,31877,11903,5198,8497,2976,3303
0500000US18063,70333,28702,8642,17582,7944,7463
0500000US18067,32634,9428,6557,7685,3253,5711
0500000US18081,66979,22794,11079,17945,6091,9070
0500000US18085,36842,11260,4395,7781,2041,11365
0500000US18089,206980,62571,37808,48077,20647,37877
0500000US18091,46537,12361,8695,11544,4997,8940
0500000US18095,55285,16359,10744,14102,6313,7767
0500000US18097,413741,137439,78295,114884,25570,57553
0500000US18105,62689,26799,14045,11729,3258,6858
0500000US18109,30287,9386,4287,7962,3307,5345
0500000US18127,73994,25454,12546,16688,9012,10294
0500000US18141,117318,40929,19932,31539,7874,17044
0500000US18157,81865,31026,16655,17459,5306,11419
0500000US18163,86691,25198,15044,24851,5836,15762
0500000US18167,46921,16562,7827,11509,4506,6517
0500000US18177,27321,8168,5293,6270,2290,5300
0500000US19013,65338,18637,12311,16795,5252,12343
0500000US19049,36172,15941,4258,9503,3357,3113
0500000US19061,48745,16854,8157,11904,3893,7937
0500000US19103,72153,31614,13203,16499,4115,6722
0500000US19113,112119,41659,15769,31378,9137,14176
0500000US19153,229522,86033,40395,60320,17271,25503
0500000US19155,47854,13183,9006,13114,4624,7927
0500000US19163,79831,29215,12953,19626,5478,12559
0500000US19169,47928,22796,6877,9858,3681,4716
0500000US19193,50225,14335,7029,12382,4626,11853
0500000US20015,30233,10664,4939,6470,3962,4198
0500000US20045,59164,26385,10864,13765,4173,3977
0500000US20091,290308,137164,40148,79066,14710,19220
0500000US20103,30372,11142,5112,8010,3143,2965
0500000US20161,34192,13873,6054,9516,2734,2015
0500000US20173,233995,76352,41835,62183,23087,30538
0500000US20177,83890,28878,15838,23050,6442,9682
0500000US20209,66582,15214,14163,16289,7892,13024
0500000US21015,59373,23111,8422,16258,3474,8108
0500000US21029,35090,7270,4428,11058,3996,8338
0500000US21037,43946,15389,7138,12315,3578,5526
0500000US21047,21145,6677,3435,4821,2290,3922
0500000US21059,41730,11746,6719,9800,5012,8453
0500000US21067,150665,61928,29598,33655,11286,14198
0500000US21093,39681,14024,6093,11803,2972,4789
0500000US21111,341851,125417,58519,87074,21855,48986
0500000US21117,76320,25076,11249,23578,5018,11399
0500000US21145,27385,8511,5041,7137,3222,3474
0500000US21151,39601,13308,9122,8892,3053,5226
0500000US21195,N,N,N,N,N,N
0500000US21227,52042,17507,9336,14046,4276,6877
0500000US22005,48974,18320,5440,13314,6191,5709
0500000US22015,55284,16232,9916,13992,6875,8269
0500000US22017,111374,34738,24926,27257,10537,13916
0500000US22019,83060,24491,17835,19570,9507,11657
0500000US22033,214482,77258,39882,56968,18940,21434
0500000US22045,31224,7414,5850,7212,4908,5840
0500000US22051,206028,65352,40073,51608,28613,20382
0500000US22055,107987,36810,19477,28670,12209,10821
0500000US22057,44027,10651,7422,9652,7695,8607
0500000US22063,56303,15200,7915,15287,10764,7137
0500000US22071,151493,58293,37448,31851,10042,13859
0500000US22073,68924,20692,12548,20131,6359,9194
0500000US22079,51365,18407,9801,12733,5138,5286
0500000US22097,31189,8742,5567,8253,4516,4111
0500000US22103,107538,41064,16481,29438,11866,8689
0500000US22105,49329,15202,9966,12045,6417,5699
0500000US22109,47441,12948,6813,12147,6773,8760
0500000US23001,49715,16790,6229,15501,5071,6124
0500000US23003,31599,9633,6511,6929,3277,5249
0500000US23005,150577,68107,25468,34353,11214,11435
0500000US23011,58096,19913,9679,13886,5819,8799
0500000US23019,74367,25479,14066,18979,7537,8306
0500000US23031,98653,32704,18594,24290,10122,12943
0500000US24001,28614,8944,5534,6460,3179,4497
0500000US24003,271502,118407,38126,73581,23859,17529
0500000US24005,402467,175747,64025,103090,25769,33836
0500000US24009,45769,18928,7964,10771,5737,2369
0500000US24013,88602,39695,14681,20050,8326,5850
0500000US24015,48061,16748,9590,10781,4540,6402
0500000US24017,72817,29685,11419,18581,7334,5798
0500000US24021,122171,57556,18377,27601,10845,7792
0500000US24025,122596,52025,16028,32800,11389,10354
0500000US24027,153643,92326,16543,31836,7154,5784
0500000US24031,523864,291351,78315,100347,29453,24398
0500000US24033,447846,171783,91651,104543,40216,39653
0500000US24037,51675,22941,8265,11198,6520,2751
0500000US24043,68703,23471,11439,18370,6942,8481
0500000US24045,46996,17105,9156,10341,5463,4931
0500000US24510,263839,92332,58429,62872,19211,30995
0500000US25001,96547,35624,20387,22450,10432,7654
0500000US25003,61667,22684,14355,12522,4901,7205
0500000US25005,255481,86279,49461,66435,21508,31798
0500000US25009,364731,153820,64084,89383,21727,35717
0500000US25011,37972,13700,7019,9054,4115,4084
0500000US25013,199800,66256,41301,48054,16087,28102
0500000US25015,79275,35335,14270,16408,5368,7894
0500000US25017,789816,410901,114759,168333,46342,49481
0500000US25021,340104,170873,44257,83710,20678,20586
0500000US25023,238446,92598,41455,62424,19920,22049
0500000US25025,364771,158854,79474,80165,19620,26658
0500000US25027,381625,150744,66168,94147,26927,43639
0500000US26005,48467,13807,7389,12275,5782,9214
0500000US26017,47467,15095,9683,12391,4736,5562
0500000US26021,66786,21058,13394,17828,4971,9535
0500000US26025,56454,14086,12301,13749,4491,11827
0500000US26037,35183,12876,6440,8333,3040,4494
0500000US26045,50052,16962,9086,11985,4245,7774
0500000US26049,151813,45895,31444,40133,10498,23843
0500000US26055,40899,12276,8848,12233,3505,4037
0500000US26065,127740,49949,25831,31156,6644,14160
0500000US26073,31625,8647,7338,9952,2616,3072
0500000US26075,62770,18783,13989,14891,5103,10004
0500000US26077,114209,41925,21892,28584,6806,15002
0500000US26081,277457,99051,45447,70402,20248,42309
0500000US26087,35856,10070,6297,8114,3492,7883
0500000US26091,42432,13338,9123,9407,3603,6961
0500000US26093,84780,32943,14319,20078,8620,8820
0500000US26099,368730,120977,65615,105299,26606,50233
0500000US26103,30213,9728,6212,7484,3599,3190
0500000US26111,36391,14768,5867,7891,3581,4284
0500000US26115,66791,17674,13235,15990,5920,13972
0500000US26121,67493,19130,13328,15071,6611,13353
0500000US26125,557752,260155,81782,139732,30465,45618
0500000US26139,124574,39538,23251,29160,10231,22394
0500000US26145,79870,23250,17021,22061,5378,12160
0500000US26147,65647,17168,13784,17159,6472,11064
0500000US26155,31051,8646,5993,6845,3198,6369
0500000US26159,32749,8630,6135,8172,4551,5261
0500000US26161,167616,86044,26346,35212,7889,12125
0500000US26163,661178,209823,142352,163570,46845,98588
0500000US27003,171764,64736,25956,43977,15276,21819
0500000US27019,47361,21867,6073,11995,3047,4379
0500000US27037,208891,84957,29266,57984,13370,23314
0500000US27053,598728,273001,91294,148730,29470,56233
0500000US27109,77173,35553,13906,14873,5451,7390
0500000US27123,251582,107442,40687,61564,13314,28575
0500000US27137,92230,31714,21049,21506,9109,8852
0500000US27139,69958,29359,11257,17158,4832,7352
0500000US27141,43194,14132,6556,11311,5263,5932
0500000US27145,78767,23963,15876,19617,6464,12847
0500000US27163,125512,55836,17784,33909,7559,10424
0500000US27171,65917,23414,11282,15522,6474,9225
0500000US28033,75804,26863,12520,18328,8342,9751
0500000US28035,29463,9900,6289,6901,4194,2179
0500000US28047,82465,24717,19651,19710,9540,8847
0500000US28049,103265,32579,21751,27194,8401,13340
0500000US28059,57827,16967,11473,11838,8649,8900
0500000US28067,26424,7229,3151,7324,2642,6078
0500000US28075,28414,8995,6408,7031,2123,3857
0500000US28081,33545,9145,4272,9409,3110,7609
0500000US28089,46327,22030,7004,10021,3502,3770
0500000US28121,66880,25238,10645,17323,7252,6422
0500000US29019,82780,37792,13215,21482,4500,5791
0500000US29021,38993,10765,6858,10416,3198,7756
0500000US29031,36869,12841,6465,8307,4520,4736
0500000US29037,47591,14903,8305,12831,5111,6441
0500000US29043,36480,11957,5927,11278,3417,3901
0500000US29047,112365,42240,16508,31618,7208,14791
0500000US29051,37382,13864,6755,10067,3501,3195
0500000US29071,45291,12114,7099,10831,5682,9565
0500000US29077,127848,43364,26369,35331,9183,13601
0500000US29095,317318,114490,59583,82005,23231,38009
0500000US29097,53753,15474,11556,12908,4187,9628
0500000US29099,104972,27389,19263,29106,14357,14857
0500000US29165,47965,19085,5717,14138,2742,6283
0500000US29183,183021,74357,28641,50194,14118,15711
0500000US29187,23221,7605,4984,5166,2127,3339
0500000US29189,480733,205589,77375,128063,27280,42426
0500000US29510,143572,51409,36521,32967,7717,14958
0500000US30013,36653,11902,6535,10079,4895,3242
0500000US30029,40831,12465,8121,9929,5023,5293
0500000US30031,46520,18628,8894,9908,5223,3867
0500000US30063,56935,20647,11671,16277,4944,3396
0500000US30111,75790,26463,13460,19732,8843,7292
0500000US31055,266557,101380,44751,74098,17730,28598
0500000US31109,151319,60357,25161,35897,12511,17393
0500000US31153,83285,34873,12721,23032,5195,7464
0500000US32003,872794,239211,255064,231163,70662,76694
0500000US32031,193408,64415,41457,51862,14433,21241
0500000US33005,38857,12785,7968,8764,3564,5776
0500000US33009,44916,17454,8670,10482,3724,4586
0500000US33011,210628,88315,29761,50767,16109,25676
0500000US33013,76317,30300,11671,18602,6901,8843
0500000US33015,159582,65392,21730,43858,14660,13942
0500000US33017,64209,21915,13040,15707,6606,6941
0500000US34001,126545,36403,38912,31123,9032,11075
0500000US34003,438302,201513,55159,114453,28908,38269
0500000US34005,218844,93834,30726,60108,15846,18330
0500000US34007,238746,87733,42849,65135,17476,25553
0500000US34009,43681,14995,9438,11265,4724,3259
0500000US34011,62728,17751,13667,13933,6810,10567
0500000US34013,344146,128336,70110,83284,24850,37566
0500000US34015,140392,57820,19378,37253,11594,14347
0500000US34017,312480,118514,54500,75993,22231,41242
0500000US34019,62763,31847,6954,16373,4600,2989
0500000US34021,175496,75579,32160,42685,9119,15953
0500000US34023,392654,170323,55446,99238,25049,42598
0500000US34025,305172,131997,46342,81326,21803,23704
0500000US34027,242762,117011,31488,61530,13971,18762
0500000US34029,240290,80652,46429,65022,24886,23301
0500000US34031,223928,72732,41066,55173,15773,39184
0500000US34033,27213,8470,4098,6617,3520,4508
0500000US34035,166170,85558,20722,36969,9897,13024
0500000US34037,73343,29443,11689,18712,6715,6784
0500000US34039,255497,90913,43165,62273,22283,36863
0500000US34041,52725,18779,9011,13243,6153,5539
0500000US35001,313133,127684,58536,76825,26081,24007
0500000US35005,28318,8308,5684,6107,5035,3184
0500000US35013,84796,27545,18584,19277,11163,8227
0500000US35031,23539,6379,5404,5091,2617,4048
0500000US35043,57074,22372,10605,14162,5910,4025
0500000US35045,50157,14260,9986,11956,8292,5663
0500000US35049,66852,28356,12080,17627,5052,3737
0500000US35061,27459,8664,4675,6429,4086,3605
0500000US36001,152948,66884,26889,41907,7603,9665
0500000US36005,524948,125103,171799,125945,40408,61693
0500000US36007,88506,30744,16609,24228,6061,10864
0500000US36009,34550,9982,6064,9198,4195,5111
0500000US36011,36971,12212,6288,8726,4559,5186
0500000US36013,57902,17710,11463,14913,5010,8806
0500000US36015,40394,12322,7463,11481,3139,5989
0500000US36019,34901,11678,6386,9251,3797,3789
0500000US36027,141561,55589,29134,30715,14649,11474
0500000US36029,427523,158293,75657,119483,25940,48150
0500000US36045,46054,13694,8634,12088,6068,5570
