GEOID,TotalCivilianEmployedPopulation,ManagementBusinessScienceAndArts ,Service,SalesAndOffice,Natural resourcesConstructionAndMaintenance,ProductionTransportationAndMaterialMoving
0500000US39165,111119,53471,13737,23137,9142,11632
0500000US39169,55931,17309,9771,10734,6371,11746
0500000US39173,70839,26795,13307,14506,5722,10509
0500000US40017,67813,24711,11214,18732,6232,6924
0500000US40027,139422,55165,23765,36681,12846,10965
0500000US40031,49677,15882,10005,11704,3296,8790
0500000US40037,28779,9349,4575,6786,3504,4565
0500000US40101,26479,7991,4751,7007,2351,4379
0500000US40109,366894,134348,62599,91852,39195,38900
0500000US40119,36600,15585,5803,8964,3093,3155
0500000US40125,28659,9873,5613,5885,3401,3887
0500000US40131,43199,14711,7141,9850,5420,6077
0500000US40143,310601,115478,50089,81158,27363,36513
0500000US40145,37107,11753,5305,10986,4188,4875
0500000US41003,41606,21386,7449,8165,2799,1807
0500000US41005,204222,80640,32227,48326,18279,24750
0500000US41017,89026,29789,17029,24391,7460,10357
0500000US41019,42013,12263,7919,9841,5182,6808
0500000US41029,95922,31677,19131,22620,9918,12576
0500000US41033,31248,9052,6862,8107,2387,4840
0500000US41035,25492,7258,6836,4744,3452,3202
0500000US41039,169464,58594,32904,46443,12406,19117
0500000US41043,52582,19109,9078,11033,4405,8957
0500000US41047,152702,48212,27532,36945,19205,20808
0500000US41051,432900,204475,67879,93076,23839,43631
0500000US41053,35780,13770,6898,7418,3508,4186
0500000US41059,32027,7516,8134,6164,4465,5748
0500000US41067,303993,136774,46801,71005,19999,29414
0500000US41071,48365,16390,7943,9689,6471,7872
0500000US42001,49779,15277,6893,12084,5353,10172
0500000US42003,628210,285353,109937,147085,37533,48302
0500000US42005,28883,8146,6607,5539,3250,5341
0500000US42007,82714,29817,13944,19706,7915,11332
0500000US42011,203458,65660,36831,43975,16949,40043
0500000US42013,55640,16741,10851,13499,6186,8363
0500000US42017,325266,140245,47076,78579,24899,34467
0500000US42019,92708,37191,15869,21221,7609,10818
0500000US42021,56254,17998,11442,13351,6081,7382
0500000US42025,29608,8852,5325,5505,4264,5662
0500000US42027,76548,37077,15767,14604,3913,5187
0500000US42029,267484,134470,37082,55122,20541,20269
0500000US45083,139324,44495,22557,30510,13251,28511
0500000US45085,41499,11853,7552,10054,3442,8598
0500000US45091,126648,46384,16189,34134,10866,19075
0500000US46099,104779,38417,15781,25785,11159,13637
0500000US46103,52042,17979,10354,13769,4935,5005
0500000US47001,31952,10678,5990,7369,3347,4568
0500000US47009,59708,18720,9537,16330,6041,9080
0500000US47011,48029,14653,9650,9392,5357,8977
0500000US47037,372534,154012,61510,90059,26461,40492
0500000US47059,28324,7902,5319,7019,2142,5942
0500000US47065,165898,62569,26019,41157,11599,24554
0500000US47093,228973,92236,38265,58895,16134,23443
0500000US47113,39516,12758,7480,7746,4077,7455
0500000US47119,40717,14383,6337,8968,4504,6525
0500000US47125,75505,21036,13386,20818,6378,13887
0500000US47141,34260,11969,5659,7929,3260,5443
0500000US47147,34396,10846,4640,8498,4981,5431
0500000US47149,161371,57296,24967,43407,11964,23737
0500000US47155,46517,12036,12652,11891,3384,6554
0500000US47157,430726,155019,76535,108436,27246,63490
0500000US47163,67155,22084,12271,16282,7204,9314
0500000US47165,89150,31306,14420,23807,5435,14182
0500000US47179,61145,22414,11380,13794,5424,8133
0500000US47187,108439,58277,12640,24222,6706,6594
0500000US47189,65379,25852,8291,17057,6040,8139
0500000US48005,32214,9995,6895,7225,3797,4302
0500000US48021,33322,9738,4895,7633,7352,3704
0500000US48027,140022,44076,29281,38594,13045,15026
0500000US48029,891017,308972,177888,226457,90285,87415
0500000US48037,36383,11696,7632,8472,4170,4413
0500000US48039,161745,66537,24902,31738,19857,18711
0500000US48041,105376,44439,19920,22420,9614,8983
0500000US48061,155219,42264,44647,37444,16147,14717
0500000US48085,485422,256054,58221,119115,24978,27054
0500000US48091,63399,24823,9486,18624,5644,4822
0500000US48099,22491,7498,5548,5218,2905,1322
0500000US48113,1284464,441084,224984,301317,152180,164899
0500000US48121,437554,206622,57658,111072,26972,35230
0500000US48135,71309,15797,11401,18681,12808,12622
0500000US48139,82287,27049,9999,19729,12977,12533
0500000US48141,348123,107535,71827,94269,31285,43207
0500000US48157,346410,174852,43881,80204,22897,24576
0500000US48167,153685,64245,27703,30245,15793,15699
0500000US48181,59008,17797,10650,16808,6738,7015
0500000US48183,53874,14575,12086,12526,5793,8894
0500000US48187,71823,24058,12499,17580,6604,11082
0500000US48201,2204269,789815,391687,485933,257954,278880
0500000US48203,27950,8806,5429,5181,3171,5363
0500000US48209,107155,42447,19789,25550,10222,9147
0500000US48213,31834,9158,6770,6740,4165,5001
0500000US42033,33473,8831,7645,6502,4798,5697
0500000US42037,31382,10296,5145,7019,2412,6510
0500000US42039,37768,12088,6477,7041,4518,7644
0500000US42041,124417,53627,21545,26845,8447,13953
0500000US42043,136154,51195,23336,37449,7471,16703
0500000US42045,275576,117339,49124,66136,19017,23960
0500000US42049,127683,43398,26784,30621,8384,18496
0500000US42051,53788,15949,10537,12176,6648,8478
0500000US42055,72077,22712,12649,15133,7666,13917
0500000US42063,36512,10792,7067,7916,4849,5888
0500000US42069,97997,34611,16421,24433,9672,12860
0500000US42071,269554,89484,46066,60922,27255,45827
0500000US42073,39588,12667,8591,7605,3737,6988
0500000US42075,65681,18999,12573,17180,4928,12001
0500000US42077,177521,63278,31070,42268,13279,27626
0500000US42079,145663,45472,24634,38833,10753,25971
0500000US42081,53572,15900,9818,13399,5293,9162
0500000US42085,50739,14625,12254,11400,4231,8229
0500000US42089,76875,25483,14455,19726,8002,9209
0500000US42091,425271,211011,55934,99677,24135,34514
0500000US42095,151511,51526,25901,39728,12388,21968
0500000US42097,43184,12602,8712,8515,3933,9422
0500000US42101,678752,263251,154815,145435,44330,70921
0500000US42107,62531,18519,9403,12724,7706,14179
0500000US42111,31510,8996,6066,6621,3916,5911
0500000US42125,97419,35728,17683,22400,9963,11645
0500000US42129,169203,60747,30041,41246,12851,24318
0500000US42133,220679,72973,38273,49043,21014,39376
0500000US44003,87115,34399,16248,20607,7096,8765
0500000US44005,38951,17194,6814,9693,2483,2767
0500000US44007,307505,113101,63129,69121,22435,39719
0500000US44009,63177,28179,11203,14208,5686,3901
0500000US45003,69631,22148,12305,16011,7928,11239
0500000US45007,87714,28212,13422,21339,7940,16801
0500000US45013,75843,24623,17662,19637,7692,6229
0500000US45015,96834,30614,16320,25918,11021,12961
0500000US45019,197621,83432,36873,48114,12311,16891
0500000US45031,28087,8845,5329,6141,3059,4713
0500000US45035,69971,29588,10343,15051,6664,8325
0500000US45041,60610,22605,10550,12602,5340,9513
0500000US45045,241844,93446,37627,55934,17794,37043
0500000US45047,30282,7362,7986,7620,1335,5979
0500000US45051,145213,38419,35949,41714,14969,14162
0500000US45057,35052,10858,6307,10066,2563,5258
0500000US45059,29716,7339,5051,7823,2314,7189
0500000US45063,137541,52335,18112,35889,13357,17848
0500000US45073,32855,9493,6989,6487,4272,5614
0500000US45075,35591,8831,6678,8351,3389,8342
0500000US45077,54895,19234,9004,12467,5894,8296
0500000US45079,191594,76183,31170,49911,12467,21863
0500000US37109,37628,11810,5537,9011,4265,7005
0500000US37119,553178,239198,86853,136130,37563,53434
0500000US37125,37789,14709,8722,7514,3258,3586
0500000US37127,44525,13354,6679,10987,5843,7662
0500000US37129,103963,42199,20861,25270,6855,8778
0500000US37133,64082,18735,14383,15902,8795,6267
0500000US37135,72703,40675,8935,15799,3558,3736
0500000US37147,82421,31902,15245,16213,7619,11442
0500000US37151,65701,19447,10099,13318,7400,15437
0500000US37155,50740,12403,10386,8738,7735,11478
0500000US37157,36968,9001,7171,10002,4416,6378
0500000US37159,61513,17294,10753,11793,7489,14184
0500000US37161,26331,8385,4704,5572,2629,5041
0500000US37171,28804,8564,5096,6654,3897,4593
0500000US37179,109601,41446,18039,25894,10682,13540
0500000US37183,555329,287129,72125,129673,30033,36369
0500000US37191,48016,14209,9112,10922,5619,8154
0500000US37193,29981,7918,5254,7099,3554,6156
0500000US37195,35333,11096,7167,6198,4368,6504
0500000US38015,52531,20401,9640,11511,5416,5563
0500000US38017,102015,41493,15812,25419,7855,11436
0500000US38035,39384,13277,9752,9089,2585,4681
0500000US38101,37217,12378,6119,9405,4746,4569
0500000US39003,48574,13718,8984,9551,3902,12419
0500000US39007,39643,10544,7307,7648,3082,11062
0500000US48485,56979,19783,12372,11760,7731,5333
0500000US48491,264820,119801,35495,69751,18899,20874
0500000US49005,60116,22184,10310,13592,4860,9170
0500000US49011,161655,63631,23355,44826,12133,17710
0500000US49035,581846,230928,88164,153286,41006,68462
0500000US49049,270657,111134,41648,73962,18334,25579
0500000US49053,65152,20710,13109,19394,6319,5620
0500000US49057,117795,37830,15267,30605,12898,21195
0500000US50007,89405,42974,14221,18856,4872,8482
0500000US51003,52827,26956,9354,11444,2751,2322
0500000US51013,144677,100360,14977,18361,7354,3625
0500000US51015,35904,12078,6005,8684,3032,6105
0500000US51019,37240,14175,6980,8300,3141,4644
0500000US51041,173863,73762,26781,45340,12882,15098
0500000US51059,606237,345701,87592,105817,38430,28697
0500000US51061,36185,14872,5818,8042,4370,3083
0500000US51069,43192,16139,5641,10321,4734,6357
0500000US51085,54503,25083,7582,13493,3943,4402
0500000US51087,170274,75557,25063,45209,9385,15060
0500000US51095,33990,17817,5157,7316,2114,1586
0500000US51107,210918,120007,27477,41569,10126,11739
0500000US51121,49785,21353,11789,9829,2331,4483
0500000US51153,229698,99585,38477,53346,22090,16200
0500000US51161,46283,20444,5948,12154,3266,4471
0500000US51165,38154,12286,6444,9175,4047,6202
0500000US51177,64858,25673,11553,16097,6511,5024
0500000US51179,69965,33989,8743,18554,5012,3667
0500000US51199,27917,14339,3079,7439,1904,1156
0500000US51510,94342,54873,15315,15282,3873,4999
0500000US51550,114255,45608,19380,28058,11763,9446
0500000US51650,61450,21476,10224,14490,6318,8942
0500000US51680,N,N,N,N,N,N
0500000US51700,84647,29741,15241,19722,8449,11494
0500000US51710,106813,37091,24390,22371,10127,12834
0500000US51740,43418,12566,9773,10170,5744,5165
0500000US51760,112422,49856,22737,24441,7543,7845
0500000US51770,45992,13562,10123,12829,3532,5946
0500000US51800,41726,15538,7617,8991,3567,6013
0500000US51810,224753,89028,36214,60343,20156,19012
0500000US53005,84899,33410,14590,17253,8725,10921
0500000US53007,35304,11510,6757,6877,6557,3603
0500000US53009,28072,7949,7104,7228,3370,2421
0500000US53011,221117,82450,38617,48226,22876,28948
0500000US53015,42540,12436,8037,10595,4917,6555
0500000US53021,39602,9975,6037,7777,8075,7738
0500000US53025,37561,9618,6993,6398,10016,4536
0500000US53027,27919,9085,5776,5830,3434,3794
0500000US53029,32023,11656,6759,6293,2717,4598
0500000US53033,1172234,609474,174941,220447,64954,102418
0500000US53035,113904,43974,20006,23261,12989,13674
0500000US72139,27308,8818,4039,10182,2766,1503
0500000US53041,29544,8217,6201,6613,3954,4559
0500000US53053,392703,128442,70811,94494,40308,58648
0500000US53057,54389,17146,9799,12581,7712,7151
0500000US53061,402023,158473,63722,90757,42316,46755
0500000US53063,229740,79743,47304,58204,19874,24615
0500000US53067,122393,52138,17985,32263,10202,9805
0500000US53073,105129,35247,22928,24978,9232,12744
0500000US53077,107279,24933,19695,21166,23896,17589
0500000US54003,53708,18815,8221,13472,6293,6907
0500000US54011,39736,13634,8980,10572,2107,4443
0500000US54033,30945,11246,6549,7167,2339,3644
0500000US54039,81288,30117,18245,20608,6110,6208
0500000US54061,49813,23418,8434,9929,3356,4676
0500000US54081,30350,9259,6133,8992,3480,2486
0500000US54107,35977,15912,6369,8723,1895,3078
0500000US55009,138489,48556,20941,34419,11546,23027
0500000US55025,306546,154126,47842,62780,17199,24599
0500000US55027,45706,11287,8076,8979,5142,12222
0500000US55035,55485,17708,11373,14105,3946,8353
0500000US55039,53789,16649,8402,10741,6596,11401
0500000US55055,45372,15254,8197,9391,4220,8310
0500000US55059,84037,26465,16199,18756,6366,16251
0500000US55063,61871,24340,12586,13840,3093,8012
0500000US55071,41011,11118,7294,8110,3801,10688
0500000US55073,71289,23572,10809,16843,6520,13545
0500000US55079,459861,168674,89162,105122,26464,70439
0500000US55087,100463,33375,15117,25334,9838,16799
0500000US55089,45778,23748,5670,9075,2000,5285
0500000US55097,37756,12855,5707,9580,3552,6062
0500000US55101,92227,26232,17480,22822,7959,17734
0500000US55105,78698,23918,13523,17848,6786,16623
0500000US55109,49153,19535,6805,11012,4512,7289
0500000US55117,59967,19875,9867,12029,5303,12893
0500000US55127,51856,16500,10209,12197,4984,7966
0500000US55131,71391,26623,10570,17212,5399,11587
0500000US55133,212586,97649,25455,53280,13562,22640
0500000US55139,87738,28618,14250,22157,5204,17509
0500000US55141,37953,12444,6078,8007,4454,6970
0500000US56021,46134,17115,7964,9773,5909,5373
0500000US56025,41690,12804,7167,10705,5675,5339
0500000US72013,23009,6093,3835,7275,2335,3471
0500000US72021,66100,19886,13062,23258,3811,6083
0500000US72025,44750,15987,8235,13073,3866,3589
0500000US72031,61082,20346,11976,18759,5355,4646
0500000US72061,38535,18489,6672,9187,2287,1900
0500000US72097,18892,5635,3608,6851,1262,1536
0500000US72113,39864,13462,7040,11383,3631,4348
0500000US72127,128060,52436,25004,35130,9494,5996
0500000US72135,28149,9709,4518,8887,2611,2424
0500000US72137,26997,7994,5420,8089,2347,3147
0500000US48215,315566,89519,74515,77191,38388,35953
0500000US48231,43417,13558,7824,11395,5591,5049
0500000US48245,107298,31365,21212,23343,15608,15770
0500000US48251,73714,20403,10588,16546,6276,19901
0500000US48257,54293,18148,8918,12680,7284,7263
0500000US48291,N,N,N,N,N,N
0500000US48303,143745,53775,24981,35759,13357,15873
0500000US48309,115726,37007,21790,27428,14594,14907
0500000US48329,79964,30383,11238,17837,10871,9635
0500000US48339,257678,99941,41848,62783,28336,24770
0500000US48347,27399,7505,5811,6671,3778,3634
0500000US48355,165946,51883,35230,41231,20713,16889
0500000US48361,37162,11039,6525,8414,4804,6380
0500000US48367,59654,21991,9517,12839,9994,5313
0500000US48375,50787,11418,10857,12097,6028,10387
0500000US48381,71850,27405,11001,17457,7611,8376
0500000US48397,45057,21089,6351,11577,2662,3378
0500000US48409,29750,7971,5240,7317,5421,3801
0500000US48423,97212,31093,22507,22301,9491,11820
0500000US48439,995557,356380,166537,247148,92947,132545
0500000US48441,61520,19135,13624,15178,7436,6147
0500000US48451,56349,16348,11713,15132,6397,6759
0500000US48453,672575,322886,102870,148243,57115,41461
0500000US48469,44600,13671,8413,10736,6388,5392
0500000US48471,N,N,N,N,N,N
0500000US48479,101290,27001,23664,26284,11754,12587
