GEOID,TotalCivilianEmployedPopulation,ManagementBusinessScienceAndArts ,Service,SalesAndOffice,Natural resourcesConstructionAndMaintenance,ProductionTransportationAndMaterialMoving
0500000US25003,63926,21703,15564,15193,5870,5596
0500000US25005,277429,102057,49826,66176,25525,33845
0500000US25009,397040,163443,78227,87702,26926,40742
0500000US25011,36609,15232,6305,7182,3380,4510
0500000US25013,219197,73902,46239,55801,14214,29041
0500000US25015,85358,40376,15282,18932,4607,6161
0500000US25017,864950,476254,124340,160209,49746,54401
0500000US01003,87864,28732,18652,24702,7081,8697
0500000US01015,47309,13229,7334,12239,5185,9322
0500000US01043,30898,8250,4417,7716,4505,6010
0500000US01049,28220,6153,4781,5849,3357,8080
0500000US01051,33209,11958,3967,7212,3918,6154
0500000US01055,43713,13290,7261,8822,4217,10123
0500000US01069,43651,14575,8472,10188,4521,5895
0500000US01073,305944,118585,53145,74475,23398,36341
0500000US01077,37628,11455,6271,9710,3451,6741
0500000US01081,73205,27841,12501,16198,6243,10422
0500000US01083,38868,14903,5371,7919,4374,6301
0500000US01089,163650,76362,25293,36841,10849,14305
0500000US01095,39334,10550,5447,9826,5323,8188
0500000US01097,174686,59991,29865,38859,18661,27310
0500000US01101,99715,35129,21111,24476,5534,13465
0500000US01103,50762,16276,6899,13048,6229,8310
0500000US01115,37154,10556,5590,10608,3984,6416
0500000US01117,102381,43955,13806,27660,7611,9349
0500000US01121,29144,10392,3457,4704,3213,7378
0500000US01125,86538,30739,12215,19438,6648,17498
0500000US01127,22694,5160,3915,5344,3787,4488
0500000US02020,150525,62201,26713,35991,12412,13208
0500000US02090,48100,15355,8651,12239,5895,5960
0500000US02170,43000,12870,7422,10079,8539,4090
0500000US04001,17284,5902,4454,3442,1741,1745
0500000US04003,39648,11932,10705,9756,4373,2882
0500000US04005,65735,24548,16052,14063,4498,6574
0500000US04013,1934880,694371,356109,525034,164190,195176
0500000US04015,71494,15951,17063,19872,7151,11457
0500000US04017,32075,8961,7227,7183,4331,4373
0500000US04019,429496,154195,92281,108100,37595,37325
0500000US04021,135816,39539,32245,34728,12803,16501
0500000US04025,84647,27160,19205,20216,8830,9236
0500000US04027,72053,20000,15740,14158,13442,8713
0500000US05007,118078,42182,13889,31817,12134,18056
0500000US05031,48402,16186,7776,11567,5345,7528
0500000US05045,55773,19926,8142,14825,6326,6554
0500000US05051,41167,11545,9748,9997,5748,4129
0500000US05069,27484,8223,5347,5014,1540,7360
0500000US05085,31212,11032,4492,7939,3344,4405
0500000US05119,180595,74409,27470,45559,11650,21507
0500000US05125,56190,18777,8585,16885,5441,6502
0500000US05131,53220,14801,10606,13768,4257,9788
0500000US05143,106239,39615,16421,24062,10072,16069
0500000US05145,31953,9549,5602,6343,4038,6421
0500000US06001,836462,401740,132451,165915,57704,78652
0500000US06007,92602,34550,20383,22024,7937,7708
0500000US06013,536149,230137,94306,120588,45651,45467
0500000US06017,79944,33872,14258,18929,6756,6129
0500000US06019,397209,114203,78949,89451,60737,53869
0500000US06023,59202,20772,10446,15422,7194,5368
0500000US06025,59958,14730,15163,15584,8484,5997
0500000US06029,344626,87582,63394,70980,76509,46161
0500000US06031,52823,14191,13168,10051,9450,5963
0500000US06033,24554,6571,5596,6353,3246,2788
0500000US06037,4831360,1762989,904999,1166404,366985,629983
0500000US06039,58279,13346,10384,11731,14186,8632
0500000US06041,130101,67711,18568,31402,6888,5532
0500000US06045,36181,11468,7831,7215,5993,3674
0500000US06047,98425,22605,19929,19659,21406,14826
0500000US06053,182151,48825,37999,34825,39161,21341
0500000US06055,70701,24455,15233,13903,9762,7348
0500000US06057,41169,15166,9335,9062,3581,4025
0500000US06059,1559173,637333,269920,376144,107979,167797
0500000US06061,166681,71249,28659,42726,12669,11378
0500000US06065,981103,280489,209461,241722,118866,130565
0500000US06067,671358,255784,128314,171104,50892,65264
0500000US06071,877027,245500,175916,215886,89503,150222
0500000US06073,1552867,625742,313384,362266,121304,130171
0500000US06075,506320,275917,81801,100822,19446,28334
0500000US06077,292491,78851,50797,71646,41241,49956
0500000US06079,128903,53993,27148,25830,12016,9916
0500000US06081,400912,184092,69171,91876,25111,30662
0500000US06083,214133,75574,42832,42496,32938,20293
0500000US06085,967374,504290,154201,172746,61531,74606
0500000US06087,132081,52296,27426,26093,15415,10851
0500000US06089,72329,21622,17438,19683,7782,5804
0500000US06095,193706,59253,42061,47084,20852,24456
0500000US06097,250066,90126,49341,53292,31207,26100
0500000US06099,215825,58847,38091,52957,29672,36258
0500000US06101,36740,11549,6561,7003,6823,4804
0500000US06107,170090,42653,31350,32560,41339,22188
0500000US06111,405614,152994,69954,92411,47734,42521
0500000US06113,97488,42259,19431,18604,8588,8606
0500000US06115,28456,8985,4713,7065,4076,3617
0500000US08001,246554,73734,43419,61753,35081,32567
0500000US08005,332194,139211,51853,85829,24844,30457
0500000US08013,172041,90494,27360,36382,7052,10753
0500000US08014,36439,20376,3841,6971,2509,2742
0500000US08031,372635,170591,61877,77273,32140,30754
0500000US08035,172340,87537,22100,45985,8560,8158
0500000US08041,308529,121153,56724,78356,27407,24889
0500000US08059,307206,138843,46232,77521,22574,22036
0500000US08069,174576,77793,29675,39210,13456,14442
0500000US08077,69184,24632,12436,17098,7339,7679
0500000US08101,65558,21272,11346,17786,6733,8421
0500000US08123,139270,46956,21802,32828,18381,19303
0500000US09001,472541,216678,79977,106235,37109,32542
0500000US09003,447101,194625,71296,107121,27531,46528
0500000US09005,96620,38241,15713,21879,9916,10871
0500000US09007,87621,39468,13882,20120,6855,7296
0500000US09009,427933,171670,71942,107415,31396,45510
0500000US09011,131346,50617,29580,28302,10835,12012
0500000US09013,83087,35057,13633,20195,6653,7549
0500000US09015,60849,20286,11990,14629,7108,6836
0500000US10001,77287,24766,17800,16881,7915,9925
0500000US10003,278333,122028,50491,67797,18076,19941
0500000US10005,91896,31994,16440,19805,12729,10928
0500000US11001,361179,223262,56545,61396,7533,12443
0500000US12001,121517,58074,23503,26501,6203,7236
0500000US12005,82156,26382,17943,21336,7680,8815
0500000US12009,241881,91182,47259,63241,19134,21065
0500000US12011,942614,332923,187312,255788,81643,84948
0500000US12015,61895,16085,12672,18855,8674,5609
0500000US12017,44459,13623,9815,10417,5682,4922
0500000US12019,87895,27315,16295,23575,10414,10296
0500000US12021,151828,47278,35312,35860,19331,14047
0500000US12023,26750,8131,5308,6712,3736,2863
0500000US12031,433627,159006,74771,121473,33561,44816
0500000US12033,136849,41834,30932,38908,10926,14249
0500000US12035,38674,12248,7290,11829,3956,3351
0500000US12053,63558,18717,13387,18458,6535,6461
0500000US12055,32038,9573,6605,9417,3879,2564
0500000US12057,637791,243442,111497,173650,58453,50749
0500000US12061,52438,16216,11711,13485,4987,6039
0500000US12069,129511,45020,26082,36072,10981,11356
0500000US12071,277323,80430,60083,78505,33370,24935
0500000US12073,142062,61483,27554,40124,6625,6276
0500000US12081,148415,47236,32438,39133,14909,14699
0500000US12083,111085,31382,25096,30140,10729,13738
0500000US12085,65588,23023,15549,15817,6384,4815
0500000US12086,1261863,400150,266117,347418,122191,125987
0500000US12087,40778,13095,8275,11317,4740,3351
0500000US12089,32788,9818,5374,9492,2930,5174
0500000US12091,86756,32888,20994,19034,6760,7080
0500000US12095,655717,236295,138472,174118,44877,61955
0500000US12097,143825,34346,37948,40309,13401,17821
0500000US12099,653531,239329,136817,171956,57280,48149
0500000US12101,203112,70515,36709,57002,18990,19896
0500000US12103,445914,168289,80819,125619,32266,38921
0500000US12105,258761,75003,54677,71471,25431,32179
0500000US12107,24730,6883,6078,5641,3224,2904
0500000US12109,101656,48885,15382,25150,5705,6534
0500000US12111,120654,31804,28167,35055,15123,10505
0500000US12113,72424,26412,11934,18072,9314,6692
0500000US12115,158795,59059,28932,42353,14392,14059
0500000US12117,218095,96832,31306,62253,12172,15532
0500000US12119,N,N,N,N,N,N
0500000US12127,209562,67171,45019,55108,23000,19264
0500000US13013,32761,8746,5260,10313,3263,5179
0500000US13015,46259,13252,6605,11074,5719,9609
0500000US13021,61564,22329,10331,16321,4132,8451
0500000US13031,31697,10490,6832,7865,2494,4016
0500000US13045,49881,13288,9919,11802,4933,9939
0500000US13047,30897,9632,4191,8742,2265,6067
0500000US13051,133525,46967,30600,30361,9774,15823
0500000US13057,120239,48924,18779,31211,8463,12862
0500000US13059,57750,22546,13678,11748,3600,6178
0500000US13063,121425,28239,26961,30981,12798,22446
0500000US13067,383927,171910,53999,94487,31570,31961
0500000US13073,62303,27796,8318,15090,5525,5574
0500000US13077,65803,21780,10407,17643,4792,11181
0500000US39029,45330,12694,8355,9016,4751,10514
0500000US39035,579887,222856,106668,142959,31524,75880
0500000US39041,99464,52181,12689,24014,3880,6700
0500000US39043,36079,11020,8622,7313,2592,6532
0500000US39045,71443,27349,12304,16736,5200,9854
0500000US39049,645548,273356,106856,159632,32154,73550
0500000US39055,47945,19212,6240,10922,5147,6424
0500000US39057,78307,33222,12338,18109,5801,8837
0500000US39061,392385,161619,67493,97477,22019,43777
0500000US39063,38919,11809,6530,7037,4069,9474
0500000US39081,28908,8073,5740,7140,2841,5114
0500000US39085,120554,42965,19612,31154,8863,17960
0500000US39089,79938,30083,11581,19163,7669,11442
0500000US39093,138855,45257,26889,32375,12953,21381
0500000US39095,197937,68124,36879,43488,13528,35918
0500000US39099,103419,32641,19989,25806,8486,16497
0500000US39101,25086,6309,4020,5129,2346,7282
0500000US39103,93013,36830,13776,23503,6912,11992
0500000US39109,49834,15985,9282,11557,4268,8742
0500000US39113,241469,89186,45564,55317,16493,34909
0500000US39119,38550,10333,8456,9802,3173,6786
0500000US39133,79799,26591,14878,18995,5943,13392
0500000US39139,51798,12593,10991,11856,4525,11833
0500000US39141,31967,8537,7123,7995,3006,5306
0500000US39145,27726,8913,5994,6113,2195,4511
0500000US39151,184215,59830,34133,42159,16795,31298
0500000US39153,264497,102192,44206,68342,15410,34347
0500000US39155,89646,21848,17362,20715,7424,22297
0500000US39157,43425,12752,7656,9389,4100,9528
0500000US39165,111476,55204,13748,24383,5830,12311
0500000US39169,57664,17891,8428,11471,5163,14711
0500000US39173,68188,23414,11087,15420,5651,12616
0500000US40017,65288,23481,9657,16864,6445,8841
0500000US40027,137046,60422,22892,30130,10992,12610
0500000US40031,52450,18711,10063,11378,6033,6265
0500000US40037,30759,8204,5642,7525,3646,5742
0500000US40101,26206,7337,5167,6778,3479,3445
0500000US40109,367103,129612,66540,90805,43047,37099
0500000US40119,36880,14421,6417,9393,3281,3368
0500000US40125,29000,8045,6030,7549,2867,4509
0500000US40131,44256,14971,7053,10860,5088,6284
0500000US40143,315206,116803,50039,81733,29595,37036
0500000US40145,36287,12798,5794,9143,3980,4572
0500000US41003,41755,21971,7180,7102,2312,3190
0500000US41005,199068,75187,33309,51902,16688,21982
0500000US41017,82207,32383,14623,19224,8893,7084
0500000US41019,39644,11636,8115,8424,4231,7238
0500000US41029,90729,29478,19006,22834,9087,10324
0500000US41033,31876,8482,6902,6992,4248,5252
0500000US41035,25846,7959,4633,6721,3021,3512
0500000US41039,165490,58922,32810,39166,13872,20720
0500000US41043,49437,15287,9286,9511,6257,9096
0500000US41047,148397,43326,27284,34277,22854,20656
0500000US41051,419701,188501,78253,87144,23171,42632
0500000US41053,35453,12035,5632,9520,3981,4285
0500000US41059,33623,8107,6983,7590,3504,7439
0500000US41067,288228,128585,49429,66368,17447,26399
0500000US41071,47156,14773,9672,9783,4400,8528
0500000US42001,51023,15095,9560,10531,4777,11060
0500000US42003,623721,278318,102521,151306,39485,52091
0500000US42005,27885,8455,5467,5324,3975,4664
0500000US42007,81321,27110,14844,18443,7491,13433
0500000US42011,200854,64416,31003,47445,16313,41677
0500000US42013,56198,19097,9728,15258,4216,7899
0500000US42017,326430,140368,46383,79590,26872,33217
0500000US42019,94108,34167,15007,23105,8983,12846
0500000US42021,58413,18456,11361,13324,5380,9892
0500000US42025,28480,8698,5382,5999,2673,5728
0500000US42027,77408,36590,13547,13743,5784,7744
0500000US42029,270111,139079,39826,53023,19664,18519
0500000US42033,32548,7570,5302,6585,5083,8008
0500000US42037,29129,10328,5623,5653,1693,5832
0500000US42039,38598,11466,7783,6525,4385,8439
0500000US42041,125845,48712,19236,33430,7930,16537
0500000US42043,133305,51541,23289,35346,8157,14972
0500000US42045,280126,118473,49873,67107,17990,26683
0500000US42049,127249,43246,25063,29685,7929,21326
0500000US42051,53187,15232,10327,10963,6814,9851
0500000US42055,72851,21264,11768,19081,7460,13278
0500000US42063,37667,11843,6643,8439,4532,6210
0500000US42069,100019,37262,17108,24242,7575,13832
0500000US42071,266353,86968,43275,60637,29438,46035
0500000US42073,37488,10922,7320,8268,4073,6905
0500000US42075,67361,18740,14974,15308,6106,12233
0500000US42077,175761,60869,32156,40213,11432,31091
0500000US42079,148579,45579,27660,38495,10318,26527
0500000US42081,55739,15985,11280,13213,5099,10162
0500000US42085,49103,15612,9795,11655,3932,8109
0500000US42089,78375,24450,17847,19063,8357,8658
0500000US42091,423298,210762,53884,97637,28261,32754
0500000US42095,148305,52886,25548,35699,11096,23076
0500000US42097,41262,10939,8976,9953,3435,7959
0500000US42101,676371,247362,161157,151919,36286,79647
0500000US42107,61250,17357,8163,15750,6671,13309
0500000US42111,32286,9002,6155,7187,4432,5510
0500000US42125,98883,35179,17141,22612,10755,13196
0500000US42129,171930,61078,29584,40377,16389,24502
0500000US42133,222498,72790,34668,52609,21421,41010
0500000US44003,88620,34265,15821,21635,6406,10493
0500000US44005,41592,16933,7625,9418,4107,3509
0500000US44007,303019,109946,57218,76580,20340,38935
0500000US44009,65560,26758,14390,14592,5083,4737
0500000US45003,70130,24200,11287,18589,7180,8874
0500000US45007,86601,25801,16441,21348,7645,15366
0500000US45013,71556,26744,17002,17190,5700,4920
0500000US45015,92066,32136,16846,19342,9629,14113
0500000US45019,196142,79373,35804,48727,16946,15292
0500000US45031,25585,8164,3736,7547,1593,4545
0500000US45035,70651,24682,11115,18878,6660,9316
0500000US45041,59710,20249,11470,13685,4428,9878
0500000US45045,229422,86646,40633,54317,16783,31043
0500000US45047,30635,9727,6010,6292,1632,6974
0500000US45051,136357,38609,33480,40283,13465,10520
0500000US45057,35606,11175,4844,8982,4595,6010
0500000US45059,28234,7195,4958,5978,3227,6876
0500000US45063,137043,54083,20952,33688,13051,15269
0500000US45073,30173,10224,5679,6554,3177,4539
0500000US45075,33314,10805,5624,7809,3638,5438
0500000US45077,52412,16703,8219,11684,5870,9936
0500000US45079,194291,75965,36263,50631,10790,20642
0500000US45083,134166,38442,20484,32854,13138,29248
0500000US45085,44206,11519,8727,9925,4594,9441
0500000US45091,122708,44998,17678,34106,7479,18447
0500000US46099,98816,31820,18103,24244,9038,15611
0500000US46103,54629,17817,11029,14074,5931,5778
0500000US47001,33519,11101,7083,7249,3179,4907
0500000US47009,58977,17601,7895,17416,6877,9188
0500000US47011,45947,14964,8226,9463,4286,9008
0500000US47037,363716,145072,60657,86837,28282,42868
0500000US47059,28425,8831,4636,6004,2405,6549
0500000US47065,166257,62042,28034,43622,10362,22197
0500000US47093,226545,93865,38148,57357,14534,22641
0500000US47113,45355,15452,8087,10885,3969,6962
0500000US47119,41010,11669,6785,12170,3724,6662
0500000US47125,76546,26029,10958,19096,7606,12857
0500000US47141,32144,10752,6944,6434,3026,4988
0500000US47147,30788,8846,5475,6136,4283,6048
0500000US47149,155563,53698,24440,40568,12565,24292
0500000US47155,48947,11518,11783,15395,5620,4631
0500000US47157,434881,149475,77211,105686,31054,71455
0500000US47163,66359,24240,10636,16703,6464,8316
0500000US47165,88193,33344,14374,22370,6082,12023
0500000US47179,57372,22189,12576,11867,4740,6000
0500000US47187,105778,58144,13712,25199,4309,4414
0500000US47189,60648,24963,8814,15828,4400,6643
0500000US48005,35443,9464,8001,7900,4879,5199
0500000US48021,33805,10717,5342,7509,6394,3843
0500000US48027,129316,42036,25930,31886,10936,18528
0500000US48029,858184,289827,169319,224443,88570,86025
0500000US48037,35045,11964,7516,8296,3042,4227
0500000US48039,163024,70539,23469,30918,17904,20194
0500000US48041,105442,44111,15737,28338,9707,7549
0500000US48061,154177,41656,40565,37862,17782,16312
0500000US48085,472022,246596,59898,112987,23552,28989
0500000US48091,57623,20591,10348,15464,7063,4157
0500000US48099,25048,6847,5816,6968,3186,2231
0500000US48113,1254419,422547,217043,305813,142722,166294
0500000US48121,418085,186032,61691,107881,26783,35698
0500000US48135,75131,18035,11453,20220,12211,13212
0500000US48139,79557,27365,8134,24168,8193,11697
0500000US48141,342886,99563,69678,95373,31292,46980
0500000US48157,346630,171792,42968,81872,21802,28196
0500000US48167,150643,63089,25734,33260,14143,14417
0500000US48181,58993,18546,12105,12440,5723,10179
0500000US48183,55799,15196,10678,13795,5945,10185
0500000US48187,70959,22902,11914,17134,8064,10945
0500000US48201,2203452,755275,385127,512987,253221,296842
0500000US48203,27411,8959,3995,5661,3278,5518
0500000US48209,99308,34532,16340,27289,12644,8503
0500000US48213,33099,9319,6077,7862,4918,4923
0500000US48215,309408,81568,73219,80675,39467,34479
0500000US48231,37105,11306,5200,10227,5843,4529
0500000US48245,106495,29857,18929,25892,15121,16696
0500000US48251,71448,21301,12038,15695,8411,14003
0500000US48257,51435,16683,8305,14531,4192,7724
0500000US48291,29894,7394,4529,6482,5747,5742
0500000US48303,143299,47681,29367,35861,14368,16022
0500000US48309,111145,37060,19944,24972,12693,16476
0500000US48329,82300,26484,11941,20552,14164,9159
0500000US48339,245708,102323,33750,55770,25842,28023
0500000US48347,28023,9626,4594,6517,4000,3286
0500000US48355,166643,47141,37962,39065,21801,20674
0500000US48361,36046,9960,6121,7528,6097,6340
0500000US48367,60416,22356,7748,16520,7017,6775
0500000US48375,54885,13831,12003,13465,7406,8180
0500000US48381,66914,25236,10910,16424,7064,7280
0500000US48397,43921,19701,4733,11815,3681,3991
0500000US48409,28401,9106,4263,5565,5325,4142
0500000US48423,98334,32890,17955,23484,11512,12493
0500000US48439,971342,347918,147496,252079,90535,133314
0500000US48441,62445,19084,13975,14791,6395,8200
0500000US48451,52257,16206,8937,12931,6317,7866
0500000US48453,642147,300538,102943,142588,51396,44682
0500000US48469,42035,14657,7114,10382,4755,5127
0500000US48471,N,N,N,N,N,N
0500000US48479,106380,30554,23862,29219,9332,13413
0500000US48485,54432,17479,10841,12882,6337,6893
0500000US48491,256940,118049,36234,63958,18843,19856
0500000US49005,57513,21384,8629,13902,4744,8854
0500000US49011,157340,63985,20860,42689,9917,19889
0500000US49035,563382,206591,85109,155311,45370,71001
0500000US49049,260151,105963,40413,64952,19536,29287
0500000US49053,62786,19637,12728,17959,5523,6939
0500000US49057,113751,36231,14683,29176,11006,22655
0500000US50007,92236,42961,15053,19700,6587,7935
0500000US51003,52607,29819,6966,10227,2722,2873
0500000US51013,144965,101234,14008,20519,6201,3003
0500000US51015,32803,10029,5137,7102,3633,6902
0500000US51019,36941,12955,5845,8123,4024,5994
0500000US51041,173429,74569,25399,42633,13974,16854
0500000US51059,613246,336897,103192,110523,33906,28728
0500000US25021,370381,190616,50692,83831,22308,22934
0500000US25023,256734,96995,50260,63915,20935,24629
0500000US25025,423556,190011,93726,87654,21181,30984
0500000US25027,407572,166547,72032,95157,30032,43804
0500000US26005,53267,16253,8116,10180,6630,12088
0500000US26017,47249,13023,10132,13038,4571,6485
0500000US26021,70514,23656,12385,17083,6355,11035
0500000US26025,56014,14900,11496,11275,4142,14201
0500000US26037,37811,14629,5893,8620,3756,4913
0500000US26045,52993,17441,10439,12752,4386,7975
0500000US26049,168901,53006,32458,40009,14287,29141
0500000US26055,47335,18549,9917,11672,2931,4266
0500000US26065,136629,54448,25630,32488,8472,15591
0500000US26073,33796,10814,8070,7370,2831,4711
0500000US26075,64672,18475,13389,14859,5933,12016
0500000US26077,130471,53004,25705,30091,7693,13978
0500000US26081,323479,110687,53303,75340,24432,59717
0500000US26087,38609,11427,7057,9282,4293,6550
0500000US26091,41947,11560,7086,9971,4220,9110
0500000US26093,94784,36834,13332,24505,8942,11171
0500000US26099,415063,141563,74493,98665,31855,68487
