GEOID,TotalCivilianEmployedPopulation,ManagementBusinessScienceAndArts ,Service,SalesAndOffice,Natural resourcesConstructionAndMaintenance,ProductionTransportationAndMaterialMoving
0500000US30031,52765,19988,9562,13410,5899,3906
0500000US30049,33796,14510,5425,7684,3600,2577
0500000US30063,57639,22083,12475,14600,4624,3857
0500000US30111,76900,24937,16039,18950,9109,7865
0500000US31055,279918,112433,44384,72643,20349,30109
0500000US31109,161820,61792,28164,39328,13222,19314
0500000US31153,86923,34491,11916,23919,8477,8120
0500000US32003,920124,245474,277547,236812,70146,90145
0500000US32031,207567,70561,43759,55467,16237,21543
0500000US33005,39311,12566,7407,9142,4118,6078
0500000US33009,46185,19756,7982,8752,3950,5745
0500000US33011,208924,86586,29236,51490,18664,22948
0500000US33013,76491,29656,12711,18675,6588,8861
0500000US33015,165030,68238,22673,43187,16955,13977
0500000US33017,68721,24984,12576,15619,6030,9512
0500000US34001,125609,36122,37908,31718,9552,10309
0500000US34003,452274,215452,65329,109281,26305,35907
0500000US34005,223347,97314,32054,56952,16455,20572
0500000US34007,240289,90278,45734,61773,16915,25589
0500000US34009,43124,15679,9662,9922,4655,3206
0500000US34011,58343,14406,15352,12249,5861,10475
0500000US34013,354509,129991,71828,83745,28016,40929
0500000US34015,137491,53885,20945,37293,10575,14793
0500000US34017,336685,130490,64148,75870,19466,46711
0500000US34019,64479,31945,8470,15872,5007,3185
0500000US34021,179313,76227,34905,40062,11208,16911
0500000US34023,400296,174141,57611,99500,25011,44033
0500000US34025,308589,131033,52035,77061,23396,25064
0500000US34027,259541,128618,34536,65139,14548,16700
0500000US34029,243821,80939,47257,68684,25940,21001
0500000US34031,230149,71794,41055,59787,16102,41411
0500000US34033,28450,8476,5305,6069,3901,4699
0500000US34035,171405,85758,21304,41232,10543,12568
0500000US34037,76476,30969,11400,19716,6624,7767
0500000US34039,265949,94366,48878,65579,20504,36622
0500000US34041,52487,19541,9088,14788,4584,4486
0500000US35001,310792,119605,61940,74414,29626,25207
0500000US35005,28436,9017,6067,6612,3303,3437
0500000US35013,89853,28057,19924,22193,10093,9586
0500000US35025,28990,7443,3464,6289,7019,4775
0500000US35031,20659,5679,6475,4468,1630,2407
0500000US35035,22399,6412,5977,5177,3146,1687
0500000US35043,57029,24741,8697,13354,5301,4936
0500000US35045,50415,12673,10834,11051,8374,7483
0500000US35049,66840,29592,12849,13366,5564,5469
0500000US35061,29284,7625,5852,7139,4820,3848
0500000US36001,154886,65538,27065,42871,8372,11040
0500000US36005,550661,131581,184758,134898,36633,62791
0500000US36007,86863,31606,17640,21389,6417,9811
0500000US36009,33863,9553,6640,8721,3687,5262
0500000US36011,37287,12067,6953,7839,4065,6363
0500000US36013,57732,16387,11273,13008,6361,10703
0500000US36015,38468,14020,6727,9492,2943,5286
0500000US36019,33936,10107,8795,7025,3461,4548
0500000US36027,146654,59645,29193,34248,11474,12094
0500000US36029,437132,167107,82700,112044,26543,48738
0500000US36045,44171,14174,9724,11179,4405,4689
0500000US36047,1163409,446592,284838,256073,76599,99307
0500000US36051,30735,11118,5443,5917,3724,4533
0500000US36053,33214,12821,5409,7634,3497,3853
0500000US36055,357511,151709,62732,86969,19811,36290
0500000US36059,661194,287718,111852,170249,45862,45513
0500000US36061,878397,525693,122088,180928,17197,32491
0500000US36063,100346,31726,19287,26559,8617,14157
0500000US36065,102805,35696,19708,24302,9249,13850
0500000US36067,223269,89848,41254,55248,16363,20556
0500000US36069,54012,21486,9834,12419,3492,6781
0500000US36071,173704,59748,32171,47474,14535,19776
0500000US36075,53288,15640,10769,11959,6010,8910
0500000US36079,53348,20593,10092,13752,6432,2479
0500000US36081,1098023,355866,270545,261563,94686,115363
0500000US36083,76060,30346,12140,18862,7164,7548
0500000US36085,210276,83846,42215,49673,17964,16578
0500000US36087,146028,61118,30277,34309,9934,10390
0500000US36089,44195,13233,9277,11228,5699,4758
0500000US36091,113616,50001,17160,28427,8387,9641
0500000US36093,73925,28439,14487,16698,5487,8814
0500000US36101,43077,14887,8572,8618,4497,6503
0500000US36103,734458,271315,126949,195339,71319,69536
0500000US36105,30439,8800,7192,8336,3305,2806
0500000US36109,50177,25889,9763,7772,2722,4031
0500000US36111,86254,35855,14617,18973,8385,8424
0500000US36113,33390,12244,6615,7768,2443,4320
0500000US36117,42298,13947,6355,10093,5036,6867
0500000US36119,470180,219290,90569,101875,28443,30003
0500000US37001,69053,22502,11115,16583,7681,11172
0500000US37019,43512,12775,8761,9865,6870,5241
0500000US37021,120257,48059,21435,29230,9873,11660
0500000US37023,36642,10346,7529,7491,3299,7977
0500000US37025,88166,31481,17321,21307,7746,10311
0500000US37027,29457,6592,5723,6765,3194,7183
0500000US37031,27435,9284,5735,6445,3536,2435
0500000US37035,68402,23366,10988,14618,4051,15379
0500000US37037,27731,12010,5217,5414,2226,2864
0500000US37045,42906,11906,8612,10041,3322,9025
0500000US37049,39063,11950,8379,8536,5121,5077
0500000US37051,114256,36580,23794,30038,9239,14605
0500000US37057,68398,18338,11208,16805,8156,13891
0500000US37063,146559,69149,28045,30279,9115,9971
0500000US37067,165574,65004,30953,38281,10867,20469
0500000US37071,93605,26671,17077,24566,9673,15618
0500000US37081,235138,86570,40604,62085,15041,30838
0500000US37085,45938,14237,8243,11303,6022,6133
0500000US37089,47284,16222,9790,10236,5479,5557
0500000US37097,75537,25536,12237,16847,8097,12820
0500000US37101,79015,29548,11448,18142,9389,10488
0500000US37109,37418,11305,6419,9749,3801,6144
0500000US37119,501343,204332,87273,130889,33727,45122
0500000US37125,35004,13193,8218,7187,3177,3229
0500000US37127,41796,11438,6636,10655,4329,8738
0500000US37129,105482,41274,20946,26227,8317,8718
0500000US37133,61780,16295,13932,16576,8309,6668
0500000US37135,70075,38198,12674,12154,3462,3587
0500000US37147,79763,30791,18427,18096,4928,7521
0500000US37151,59018,15676,7699,14574,6772,14297
0500000US37155,48245,11250,10458,9590,6165,10782
0500000US37157,39205,8965,7993,9284,4274,8689
0500000US37159,53487,16560,9188,11335,6750,9654
0500000US37161,25192,8180,3460,4637,3401,5514
0500000US37171,29671,7606,5378,7156,3990,5541
0500000US37179,101870,39667,14891,24613,10471,12228
0500000US37183,500654,248896,76654,113517,30712,30875
0500000US37191,50689,15764,7900,10162,5618,11245
0500000US37193,25460,6265,5995,5218,2927,5055
0500000US37195,36470,9816,7374,9186,2953,7141
0500000US38015,50656,17670,7072,13447,6721,5746
0500000US38017,93671,35942,16693,21577,7653,11806
0500000US38035,38115,12187,7300,9855,4153,4620
0500000US38101,36178,11086,5564,8879,4849,5800
0500000US39003,48626,12545,10270,11458,3518,10835
0500000US39007,40885,10536,7587,9293,4234,9235
0500000US39013,29727,7434,5694,7062,4602,4935
0500000US39017,175616,64981,33171,42241,11775,23448
0500000US39023,60077,17179,11228,14926,5203,11541
0500000US39025,100806,36870,16356,26056,7930,13594
0500000US39029,46333,10339,8515,12721,5027,9731
0500000US39035,577546,227946,105703,139433,31738,72726
0500000US39041,94638,49419,11339,22462,4506,6912
0500000US39043,35191,9858,8248,8583,2523,5979
0500000US39045,68272,22924,12298,18141,6178,8731
0500000US39049,617597,255884,109398,148216,34009,70090
0500000US39055,45188,18035,7198,10518,4968,4469
0500000US39057,74588,32827,11496,17880,5008,7377
0500000US39061,378634,150502,68091,95949,21239,42853
0500000US39063,36918,13051,7154,6675,2749,7289
0500000US39081,28229,7750,7363,6556,2816,3744
0500000US39085,115647,40089,20199,29451,8683,17225
0500000US39089,82103,28306,12952,20864,8194,11787
0500000US39093,143672,49265,26260,34683,10854,22610
0500000US39095,190540,60404,39838,44639,14321,31338
0500000US39099,99862,32041,19903,24527,7210,16181
0500000US39101,25222,8175,4411,4205,3032,5399
0500000US39103,88542,33492,13214,22503,6825,12508
0500000US39109,48971,14511,7789,10638,4725,11308
0500000US39113,238539,89433,45957,54892,16212,32045
0500000US39119,36953,9512,6786,10371,3773,6511
0500000US39133,85543,25517,17556,20801,7012,14657
0500000US39139,48935,12927,8975,12609,4165,10259
0500000US39141,28519,7760,5277,5654,2609,7219
0500000US39145,28231,9254,5729,6353,2973,3922
0500000US39151,170497,53040,34010,39117,14272,30058
0500000US39153,256477,92824,46322,64736,18751,33844
0500000US39155,85298,23349,17141,18789,8071,17948
0500000US39157,41886,10696,7742,9830,4015,9603
0500000US39165,102468,48121,13607,25559,5219,9962
0500000US39169,54885,14933,9241,12314,5530,12867
0500000US39173,64048,22294,11964,14395,5298,10097
0500000US40017,64521,22602,10206,16013,8220,7480
0500000US40027,132414,49900,24473,34620,12384,11037
0500000US40031,47716,14606,10752,11712,5102,5544
0500000US40037,28879,7587,4768,7188,3203,6133
0500000US40101,28436,7790,5844,6719,2481,5602
0500000US40109,352956,121225,61610,92058,36853,41210
0500000US40119,35189,13128,6175,6540,4751,4595
0500000US40125,28921,9435,5466,6528,3229,4263
0500000US40131,42164,13907,6584,11042,4572,6059
0500000US40143,298905,106700,54015,74551,28029,35610
0500000US40145,34264,10166,5327,9390,4505,4876
0500000US41003,38879,18592,6544,7708,3174,2861
0500000US41005,185336,69487,29192,49027,16469,21161
0500000US41017,74338,25486,14791,21211,5305,7545
0500000US41019,38511,11304,6385,9626,5124,6072
0500000US41029,87779,28030,18374,23647,7722,10006
0500000US41033,26918,8695,5258,5999,2732,4234
0500000US41035,26565,7510,5646,7166,2264,3979
0500000US41039,160005,57174,31815,39247,11645,20124
0500000US41043,48787,12899,10157,11970,6003,7758
0500000US41047,140223,40371,27991,34430,19096,18335
0500000US51059,607139,339089,87276,120551,33785,26438
0500000US51061,34008,14949,5749,5944,4865,2501
0500000US51069,41551,15127,4352,12038,3666,6368
0500000US51085,52465,23900,8327,12010,4409,3819
0500000US51087,162176,67941,30923,39873,11019,12420
0500000US51095,N,N,N,N,N,N
0500000US51107,184858,101066,23054,40963,9340,10435
0500000US51121,43710,19132,10084,8955,1286,4253
0500000US51153,224918,96713,40028,50535,21075,16567
0500000US51161,44592,17669,6997,12367,2968,4591
0500000US51165,39504,11401,6716,10747,4417,6223
0500000US51177,63695,22838,10757,18504,7009,4587
0500000US51179,63134,28556,10834,14082,6463,3199
0500000US51199,29691,13890,5197,6439,2499,1666
0500000US51510,92510,50322,18044,17101,3419,3624
0500000US51550,103311,40586,14822,26508,10201,11194
0500000US51650,60545,21226,10727,15282,6003,7307
0500000US51680,33259,11830,7719,7905,2454,3351
0500000US51700,83871,27516,17882,19653,8840,9980
0500000US51710,99868,33439,22745,23720,8840,11124
0500000US51740,41842,11313,9549,10500,4657,5823
0500000US51760,101830,39741,24006,22309,5811,9963
0500000US51770,46866,15521,12246,10323,2590,6186
0500000US51800,39464,15985,6398,8685,3486,4910
0500000US51810,218881,85702,39559,56158,18714,18748
0500000US53005,82717,31247,13458,19587,8337,10088
0500000US53007,34541,8894,5527,8728,5639,5753
0500000US53009,27940,8946,5249,7229,2494,4022
0500000US53011,195708,68559,35236,48259,17011,26643
0500000US53015,41470,10919,8449,8178,6520,7404
0500000US53021,35495,7353,5894,7084,8458,6706
0500000US53025,37125,8423,6127,8036,8956,5583
0500000US53027,25130,5712,5887,6721,3501,3309
0500000US53029,31103,10274,6419,6670,3806,3934
0500000US53033,1068109,516991,168380,228793,60161,93784
0500000US53035,113865,43817,21219,25405,10798,12626
0500000US53041,29003,7651,5975,6364,3100,5913
0500000US53053,360143,122122,65531,89229,35949,47312
0500000US53057,51605,16372,10402,11708,5703,7420
0500000US53061,369429,141011,62212,85258,39049,41899
0500000US53063,207821,73068,37897,56602,15687,24567
0500000US53067,113047,42197,20629,29201,9087,11933
0500000US53073,97288,31479,19835,23796,10406,11772
0500000US53077,101428,24634,17995,21293,21181,16325
0500000US54003,48663,14538,8340,11814,5314,8657
0500000US54011,38457,14756,7676,10831,1493,3701
0500000US54033,30105,10108,4843,7683,3314,4157
0500000US54039,86621,32496,15180,23269,7227,8449
0500000US54061,52818,20870,8884,13805,5133,4126
0500000US54081,29436,8346,7675,6180,4014,3221
0500000US54107,36872,11356,6710,9597,3401,5808
0500000US55009,127788,42856,21523,33361,9450,20598
0500000US55025,286402,137997,44544,62549,14529,26783
0500000US55027,42236,10624,6653,8893,4891,11175
0500000US55035,55286,18470,11841,14862,2269,7844
0500000US55039,52889,15418,7535,11650,6611,11675
0500000US55055,43786,13219,8347,10335,3885,8000
0500000US55059,78721,25592,14522,18760,7723,12124
0500000US55063,63046,22527,13363,14582,3898,8676
0500000US55071,41182,11092,6823,9265,4108,9894
0500000US55073,70400,22240,10562,17945,6003,13650
0500000US55079,441342,150334,86981,109515,25300,69212
0500000US55087,95599,30617,14197,23417,8715,18653
0500000US55089,45366,19829,6953,10873,3261,4450
0500000US55097,35427,10740,7329,7733,2985,6640
0500000US55101,89125,30425,13168,20959,8768,15805
0500000US55105,75405,21942,13614,16165,6846,16838
0500000US55109,45392,16077,7305,11941,3828,6241
0500000US55117,58181,15677,9866,12593,4937,15108
0500000US55127,52823,15532,9847,13118,5274,9052
0500000US55131,71083,23980,9740,17984,6735,12644
0500000US55133,210397,91504,29570,52462,14091,22770
0500000US55139,86547,24473,14238,22316,7362,18158
0500000US55141,36444,10204,5876,8656,3015,8693
0500000US56021,47460,16190,8330,12290,5311,5339
0500000US56025,41279,13899,7035,9732,5791,4822
0500000US72013,23589,7420,5554,6104,1587,2924
0500000US72021,68980,23757,11498,21286,6464,5975
0500000US72025,47109,16976,7173,14459,3973,4528
0500000US72031,65816,20253,13863,19579,5923,6198
0500000US72061,37548,16756,6804,9043,2544,2401
0500000US72097,21607,6269,5476,6547,1873,1442
0500000US72113,41319,13991,8350,10875,3897,4206
0500000US72127,133114,49429,29780,36769,10501,6635
0500000US72135,25428,8756,2852,8861,1974,2985
0500000US72137,29947,7896,6925,9972,2529,2625
0500000US72139,27901,11275,4706,6955,2384,2581
