GEOID,TotalCivilianEmployedPopulation,ManagementBusinessScienceAndArts ,Service,SalesAndOffice,Natural resourcesConstructionAndMaintenance,ProductionTransportationAndMaterialMoving
0500000US30013,35298,10702,8001,9018,4017,3560
0500000US30029,41443,13807,7143,10082,5132,5279
0500000US30031,51589,19282,10195,11209,6123,4780
0500000US30063,59681,24495,12355,13442,5338,4051
0500000US30111,77502,25559,12970,19978,10018,8977
0500000US31055,269420,105783,44546,70091,20859,28141
0500000US31109,158137,60841,29244,38980,13765,15307
0500000US31153,85923,36074,12437,21092,7126,9194
0500000US32003,894356,230369,273208,235711,72764,82304
0500000US32031,200638,65420,42492,54896,14703,23127
0500000US33005,39342,14153,5726,11296,4073,4094
0500000US33009,45408,20253,9041,8410,3762,3942
0500000US33011,214767,90101,30382,51998,18523,23763
0500000US33013,74931,29670,13841,17321,6805,7294
0500000US33015,163718,68343,23754,39871,14568,17182
0500000US33017,63563,22213,11790,16076,6424,7060
0500000US34001,125961,35030,39284,31009,9104,11534
0500000US34003,450369,209621,59806,121513,27744,31685
0500000US34005,214751,87612,35802,57443,15225,18669
0500000US34007,236324,90914,38814,63478,16131,26987
0500000US34009,43170,14972,9230,11547,4280,3141
0500000US34011,60989,14561,16382,15033,6769,8244
0500000US34013,346429,129573,65553,84796,28074,38433
0500000US34015,138820,56590,20502,37550,10840,13338
0500000US34017,328898,130651,61605,75195,18423,43024
0500000US34019,67923,34882,8933,15204,4522,4382
0500000US34021,173086,72875,30157,43271,8791,17992
0500000US34023,397038,173229,55695,97055,23590,47469
0500000US34025,305207,128209,49434,82940,23271,21353
0500000US34027,258655,122805,37040,63933,15801,19076
0500000US34029,243050,85164,44786,65130,27974,19996
0500000US34031,228235,75915,39581,53752,16070,42917
0500000US34033,28364,8389,5777,6245,3069,4884
0500000US34035,166757,84675,20957,39384,9027,12714
0500000US34037,77067,29551,11863,20397,8604,6652
0500000US34039,261426,90270,43979,66284,19647,41246
0500000US34041,53510,17854,10373,13335,5154,6794
0500000US35001,307066,121742,59799,71439,28097,25989
0500000US35005,25933,8538,5867,5596,3671,2261
0500000US35013,88809,29581,17847,23992,10016,7373
0500000US35025,28755,5231,5012,7013,6769,4730
0500000US35031,23099,8199,6264,4278,1541,2817
0500000US35035,21170,6083,5849,5012,1999,2227
0500000US35043,57687,22879,9992,14732,6716,3368
0500000US35045,51198,16365,8106,13568,7687,5472
0500000US35049,68521,28819,15307,14997,5687,3711
0500000US35061,28283,8288,6350,6671,4335,2639
0500000US36001,149943,62030,26715,41381,8446,11371
0500000US36005,541891,129147,176491,134742,37400,64111
0500000US36007,90370,31873,17537,23132,7499,10329
0500000US36009,34952,9367,7792,7841,4034,5918
0500000US36011,34344,9945,7466,8748,3441,4744
0500000US36013,57829,15540,12434,13673,5774,10408
0500000US36015,39320,12487,8720,9717,3247,5149
0500000US36019,36171,12608,7687,7913,3658,4305
0500000US36027,143221,57367,29766,31839,12533,11716
0500000US36029,439765,162478,81532,116068,27783,51904
0500000US36045,43941,14088,9625,10729,4692,4807
0500000US36047,1132538,419621,278992,263712,72238,97975
0500000US36051,30364,12001,3788,7211,3306,4058
0500000US36053,32838,11590,6632,7027,3289,4300
0500000US36055,361068,149789,63747,87572,20873,39087
0500000US36059,654409,272548,108830,179560,46117,47354
0500000US36061,867170,512813,116131,183596,15922,38708
0500000US36063,99534,31210,19903,25650,8228,14543
0500000US36065,103372,35686,21936,24661,7988,13101
0500000US36067,218358,87619,38136,58076,13478,21049
0500000US36069,52483,20674,8856,12309,4707,5937
0500000US36071,168952,58741,31022,43999,15445,19745
0500000US36075,51946,15149,8868,12973,5568,9388
0500000US36079,50868,22164,8541,11814,4935,3414
0500000US36081,1086224,345523,270040,260841,88048,121772
0500000US36083,80601,31989,11819,21162,8832,6799
0500000US36085,208219,77406,40548,53025,19354,17886
0500000US36087,143217,61803,26438,35501,9746,9729
0500000US36089,44181,14757,8819,11338,3920,5347
0500000US36091,111283,47883,18656,26642,8590,9512
0500000US36093,74318,29255,14784,19316,4936,6027
0500000US36101,43692,14106,7742,9905,5688,6251
0500000US36103,724626,279105,128160,181337,66384,69640
0500000US36105,31718,9706,7408,6653,4083,3868
0500000US36109,46289,25284,6985,8156,2476,3388
0500000US36111,83807,34232,14400,20242,6985,7948
0500000US36113,31586,10562,5804,8510,3473,3237
0500000US36117,43899,12942,8240,8641,6127,7949
0500000US36119,454327,204011,88584,100576,31352,29804
0500000US37001,69045,20115,12961,17196,7486,11287
0500000US37019,42873,11942,9656,11629,5597,4049
0500000US37021,115109,41837,24700,26157,10713,11702
0500000US37023,37268,9723,8224,8690,3980,6651
0500000US37025,84100,31055,12554,20947,8774,10770
0500000US37027,31974,6948,6037,7356,3099,8534
0500000US37031,30817,11111,6232,6618,3950,2906
0500000US37035,71352,21184,13397,15980,5029,15762
0500000US37037,28031,10154,6067,5403,2577,3830
0500000US37045,39544,11398,8318,8443,3759,7626
0500000US37049,38962,12598,8777,9089,3942,4556
0500000US37051,117324,40515,23540,27937,10262,15070
0500000US37057,68880,20739,11816,15596,5902,14827
0500000US37063,136451,69720,22246,23597,10298,10590
0500000US37067,157144,61556,29847,34649,11154,19938
0500000US37071,91948,25637,15572,24554,9001,17184
0500000US37081,229777,83009,36897,60497,16520,32854
0500000US37085,46267,15703,7461,10790,6266,6047
0500000US37089,43605,13920,5814,11302,6640,5929
0500000US37097,71707,22668,11048,17808,6727,13456
0500000US37101,77757,24690,11792,19637,10884,10754
0500000US37109,36580,11373,4264,9455,4582,6906
0500000US37119,484571,202460,81227,123482,32801,44601
0500000US37125,35455,14367,5600,7946,4146,3396
0500000US37127,39444,12342,6957,9088,5042,6015
0500000US37129,104101,40456,21464,27225,7317,7639
0500000US37133,55978,16177,12132,13631,8194,5844
0500000US37135,67561,38561,11394,11244,3485,2877
0500000US37147,83681,30206,18255,20230,6994,7996
0500000US37151,63793,16835,9818,15820,6691,14629
0500000US37155,49568,12958,9638,10991,5787,10194
0500000US37157,36482,8840,6528,9346,5865,5903
0500000US37159,56190,15154,11339,14614,6523,8560
0500000US37161,25680,6675,5012,5792,2618,5583
0500000US37171,29772,8122,5762,6600,4912,4376
0500000US37179,92809,34283,14294,24579,10924,8729
0500000US37183,482504,235394,76343,111614,28888,30265
0500000US37191,49900,14252,9753,11023,6701,8171
0500000US37193,27673,7073,4329,7426,3085,5760
0500000US37195,34516,10547,6338,6486,4098,7047
0500000US38015,47557,19743,6525,11272,6019,3998
0500000US38017,91905,35489,13256,24277,8125,10758
0500000US38035,38016,12392,8898,8846,3996,3884
0500000US39003,46502,12688,9581,11137,3528,9568
0500000US39007,40581,8845,7922,10024,3922,9868
0500000US39013,31101,8200,5762,7606,4794,4739
0500000US39017,176053,61057,29428,44439,12931,28198
0500000US39023,56626,15346,10841,14286,4532,11621
0500000US39025,92083,31532,15639,22612,8502,13798
0500000US39029,49635,12978,9458,10769,5397,11033
0500000US39035,572624,217212,108118,145434,31462,70398
0500000US39041,90804,46766,11737,20510,5492,6299
0500000US39043,35494,9844,6793,8799,2624,7434
0500000US39045,69219,24960,11968,16970,7075,8246
0500000US39049,592348,244003,101299,158556,28540,59950
0500000US39055,45096,16614,6953,11155,4321,6053
0500000US39057,76244,32598,10972,19575,4318,8781
0500000US39061,383380,148475,73941,94718,20656,45590
0500000US39063,37476,11494,6218,8286,2663,8815
0500000US39081,28176,8275,5347,6492,3671,4391
0500000US39085,114412,41353,17575,29973,7845,17666
0500000US39089,81837,26543,13642,22971,6861,11820
0500000US39093,134873,41118,24933,35026,10980,22816
0500000US39095,189205,59408,36214,46701,14244,32638
0500000US39099,102032,30993,20181,25423,8806,16629
0500000US39101,25663,5605,5730,5620,1735,6973
0500000US39103,85487,31466,13666,22012,8074,10269
0500000US39109,49177,15429,8852,10558,4483,9855
0500000US39113,233017,75864,45675,63551,16020,31907
0500000US39119,37366,9220,7689,9528,3409,7520
0500000US39133,81329,24444,15713,18636,8142,14394
0500000US39139,50900,12805,11745,12615,2554,11181
0500000US39141,29237,7601,6891,6007,2476,6262
0500000US39145,27867,9310,6726,5552,2380,3899
0500000US39151,170885,52241,34277,42125,13780,28462
0500000US39153,252274,93620,41980,66934,16011,33729
0500000US39155,86450,22191,16074,21632,9186,17367
0500000US39157,41792,9909,7595,9260,4324,10704
0500000US39165,105004,47647,14055,24848,6393,12061
0500000US39169,54104,17866,9048,11227,6135,9828
0500000US39173,64404,20717,12564,16442,4593,10088
0500000US40017,60590,21596,8822,17885,5903,6384
0500000US40027,130971,52115,21831,33958,12716,10351
0500000US40031,48052,14662,11430,11305,5368,5287
0500000US40037,29380,8691,4486,7016,3166,6021
0500000US40101,27416,7214,5895,6430,3371,4506
0500000US40109,346961,119577,66314,88821,37110,35139
0500000US40119,37047,15446,7675,7876,2601,3449
0500000US40125,29712,8715,6061,7048,4177,3711
0500000US40131,41346,13540,5481,10515,4673,7137
0500000US40143,291569,102751,49491,76054,28492,34781
0500000US40145,34150,10764,5424,8343,4661,4958
0500000US41003,40456,19396,7897,8367,2236,2560
0500000US41005,182670,67289,26693,50990,15022,22676
0500000US41017,69179,23894,14187,17922,6252,6924
0500000US41019,39302,11543,9215,8959,3225,6360
0500000US41029,86981,27256,19714,20909,8168,10934
0500000US41033,27857,7614,6309,7368,2514,4052
0500000US41035,25796,8305,5118,5143,3952,3278
0500000US41039,151033,51646,33085,37824,11737,16741
0500000US41043,47928,12444,8305,11030,5360,10789
0500000US41047,131227,36788,29808,32708,14471,17452
0500000US51069,40988,17781,6301,9590,3260,4056
0500000US51085,51366,21048,8114,13703,4943,3558
0500000US51087,162614,68869,27734,44583,7482,13946
0500000US51095,30160,13650,3982,7150,3179,2199
0500000US51107,181980,100128,24294,39022,9189,9347
0500000US51121,44717,17910,8097,11948,2946,3816
0500000US51153,224896,97395,39404,52367,20876,14854
0500000US51161,46547,16975,7113,14806,2704,4949
0500000US51165,36304,11371,5312,7656,4768,7197
0500000US51177,61246,24189,12159,13572,5148,6178
0500000US51179,61885,27540,10501,14668,5960,3216
0500000US51199,29864,13748,4607,6372,2456,2681
0500000US51510,89274,53055,13702,16363,2358,3796
0500000US51550,105922,40580,15492,27047,10264,12539
0500000US51650,59341,18473,11348,15207,7120,7193
0500000US51680,32487,13678,6535,8496,820,2958
0500000US51700,82735,26901,17696,21191,7517,9430
0500000US51710,100260,30890,20634,26061,11000,11675
0500000US51740,39814,12723,7794,9733,4835,4729
0500000US51760,101705,39146,22701,25215,6281,8362
0500000US51770,45136,15286,10432,10500,2994,5924
0500000US51800,38469,13294,6306,7966,4623,6280
0500000US51810,212316,84927,35329,54595,20906,16559
0500000US53005,82732,32184,13765,18324,9910,8549
0500000US53007,31889,11218,5318,5412,5551,4390
0500000US53009,25839,6910,6775,6388,2615,3151
0500000US53011,195561,67561,35580,47401,17033,27986
0500000US53015,38833,10634,7555,9467,4224,6953
0500000US53021,36898,7948,5693,8120,7903,7234
0500000US53025,37207,8285,7026,5852,9651,6393
0500000US53027,26333,6014,7074,6072,2583,4590
0500000US53029,32129,10835,6911,7968,3867,2548
0500000US53033,1052599,507043,167517,222924,63145,91970
0500000US53035,104154,40729,19152,23946,10084,10243
0500000US53041,29487,7693,6580,7449,2729,5036
0500000US53053,364591,117477,69341,90813,39075,47885
0500000US53057,50877,15902,10127,11380,6425,7043
0500000US53061,358668,130422,64127,82342,35376,46401
0500000US53063,210130,72722,42770,56535,14682,23421
0500000US53067,118817,44479,23093,30374,10825,10046
0500000US53073,97493,30707,19608,24893,11006,11279
0500000US53077,99097,23891,16350,21704,21955,15197
0500000US54003,48650,14494,7226,12683,5854,8393
0500000US54011,43423,14615,7689,13845,2822,4452
0500000US54033,29532,9144,6208,7355,3219,3606
0500000US54039,86899,33842,13934,22966,8759,7398
0500000US54061,47921,19121,10295,11168,4087,3250
0500000US54081,28155,7980,5595,7152,4263,3165
0500000US54107,36354,11837,5472,11378,2638,5029
0500000US55009,129180,45094,21977,29991,7667,24451
0500000US55025,281638,136602,41299,63578,15431,24728
0500000US55027,42457,11654,6967,9561,4606,9669
0500000US55035,54453,19302,8669,15910,3806,6766
0500000US55039,52268,14256,9331,10447,5840,12394
0500000US55055,44705,13805,7790,10032,4112,8966
0500000US55059,79790,28050,12568,18913,6298,13961
0500000US55063,61722,20933,11449,15458,3607,10275
0500000US55071,39980,9944,6647,8689,3865,10835
0500000US55073,68893,23223,9379,16304,6118,13869
0500000US55079,438957,152271,91858,101464,24426,68938
0500000US55087,94763,34175,13109,21920,9172,16387
0500000US55089,45159,21462,6148,9968,3102,4479
0500000US55097,35440,10661,6042,10181,3284,5272
0500000US55101,87933,29796,14365,20241,7627,15904
0500000US55105,72418,21292,13470,17155,6122,14379
0500000US55109,45337,16754,6766,10544,3847,7426
0500000US55117,59224,17196,10422,14368,4181,13057
0500000US55127,51487,16216,9885,11884,5247,8255
0500000US55131,70783,25486,8750,18312,6240,11995
0500000US55133,207784,87986,23761,55427,15098,25512
0500000US55139,84642,27817,14500,20102,6092,16131
0500000US55141,36881,11384,6684,8795,3849,6169
0500000US56021,44091,15118,6752,10981,5605,5635
0500000US56025,42186,12756,6766,11492,5576,5596
0500000US72013,24599,8194,4776,5962,2078,3589
0500000US72021,70274,22920,12000,24431,4952,5971
0500000US72025,48982,17587,8447,14246,3627,5075
0500000US72031,66766,22315,12583,23149,4439,4280
0500000US72061,37598,16776,5505,10375,2696,2246
0500000US72097,23149,7283,5526,4990,2998,2352
0500000US72113,43656,12405,9708,12214,4223,5106
0500000US72127,140665,51852,30654,38875,11462,7822
0500000US72135,26816,11415,3149,7080,2358,2814
0500000US72137,32640,8094,5738,12667,3165,2976
0500000US72139,27003,10374,3678,9165,1410,2376
